userid,dataid,timestamp,location
288,7617,723,7
982,7617,728,8
2442,7617,729,1
199,7617,730,8
464,7617,734,3
207,7617,736,6
1846,7617,742,5
1069,7617,768,8
498,7617,769,7
1050,7617,809,4
1941,7617,815,8
884,7617,837,3
1908,7617,837,7
2477,7617,838,6
1658,7617,838,0
1985,7617,839,9
1619,7617,839,3
2134,7617,842,8
946,7617,842,5
258,7617,843,7
1232,7617,845,6
2255,7617,845,9
1965,7617,848,4
925,7617,848,0
955,7617,849,0
1553,7617,849,0
788,7617,852,0
2108,7617,852,0
1453,7617,853,2
26,7617,857,5
441,7617,858,0
810,7617,859,4
59,7617,859,8
719,7617,860,3
1111,7617,863,5
846,7617,864,8
1146,7617,865,8
1357,7617,866,8
2006,7617,867,0
658,7617,869,2
1253,7617,870,0
1364,7617,871,3
228,7617,873,7
191,7617,874,0
1905,7617,875,4
2045,7617,876,9
1736,7617,877,0
490,7617,878,9
982,7617,878,8
1381,7617,878,5
719,7617,880,3
405,7617,880,4
544,7617,880,8
2327,7617,883,6
822,7617,887,1
65,7617,887,4
1787,7617,887,6
1377,7617,888,1
1284,7617,888,1
752,7617,889,6
2324,7617,891,3
776,7617,891,0
1017,7617,891,1
286,7617,891,5
1253,7617,891,0
1100,7617,892,9
978,7617,892,7
796,7617,893,5
1941,7617,893,8
935,7617,896,9
2284,7617,897,8
1117,7617,897,8
817,7617,897,8
579,7617,897,1
2152,7617,898,8
1578,7617,898,7
2023,7617,899,2
1652,7617,900,6
1169,7617,900,3
643,7617,901,2
18,7617,901,7
1166,7617,901,0
883,7617,901,2
2063,7617,905,0
588,7617,905,7
1067,7617,906,6
589,7617,908,8
2183,7617,908,0
1899,7617,909,1
1802,7617,909,6
1798,7617,909,2
1529,7617,910,3
1785,7617,913,4
374,7617,915,3
987,7617,915,1
1799,7617,916,3
2416,7617,916,5
1526,7617,917,0
1949,7617,922,3
1468,7617,923,2
667,7617,953,8
1213,7617,962,2
736,7617,962,5
667,7617,963,8
808,7617,964,2
1269,7617,964,1
1682,7617,965,6
2026,7617,967,5
577,7617,967,8
238,7617,967,7
1392,7617,967,1
1687,7617,967,8
1415,7617,967,9
851,7617,967,0
414,7617,967,3
649,7617,968,8
1594,7617,970,8
363,7617,971,2
2077,7617,972,8
2474,7617,972,3
2101,7617,972,5
473,7617,973,2
864,7617,973,1
1724,7617,974,3
434,7617,975,3
1305,7617,975,4
1664,7617,975,3
2478,7617,976,7
1361,7617,977,0
1124,7617,977,3
2380,7617,977,0
1340,7617,979,9
1714,7617,979,8
781,7617,980,5
298,7617,980,7
2198,7617,980,0
2180,7617,980,9
1930,7617,981,0
629,7617,981,3
2477,7617,981,6
2119,7617,982,8
1090,7617,982,0
2360,7617,982,9
1599,7617,982,1
934,7617,984,8
2322,7617,984,1
517,7617,985,8
1111,7617,985,5
1094,7617,986,3
1702,7617,986,8
107,7617,986,6
1379,7617,987,3
1853,7617,987,0
788,7617,987,0
77,7617,987,6
1133,7617,988,0
1019,7617,988,3
2322,7617,988,1
1638,7617,989,7
608,7617,989,0
1873,7617,992,2
1823,7617,992,0
2002,7617,993,8
1516,7617,993,5
2475,7617,994,4
1900,7617,994,0
334,7617,994,3
51,7617,995,0
2145,7617,996,4
836,7617,999,0
228,7617,1001,7
1207,7617,1001,8
803,7617,1001,0
1527,7617,1002,1
857,7617,1005,6
288,7617,1006,7
1472,7617,1006,6
1162,7617,1007,8
206,7617,1007,5
1701,7617,1007,8
976,7617,1007,5
916,7617,1007,5
732,7617,1008,1
123,7617,1008,2
1409,7617,1008,3
2374,7617,1008,8
277,7617,1010,6
812,7617,1010,6
2447,7617,1010,6
1150,7617,1012,0
1629,7617,1012,1
1813,7617,1012,2
1145,7617,1013,9
395,7617,1013,4
593,7617,1013,0
2353,7617,1014,2
965,7617,1014,9
2234,7617,1014,3
723,7617,1033,7
487,7617,1051,6
1170,7617,1081,4
476,7617,1084,5
1439,7617,1084,3
1134,7617,1088,1
945,7617,1089,4
2258,7617,1093,0
1053,7617,1093,7
2104,7617,1094,8
1680,7617,1095,4
1293,7617,1095,7
203,7617,1096,2
774,7617,1096,1
740,7617,1096,9
776,7617,1097,0
1009,7617,1097,8
118,7617,1100,7
1375,7617,1103,0
1027,7617,1104,8
381,7617,1105,0
1634,7617,1108,3
2098,7617,1117,2
522,7617,1118,1
324,7617,1118,3
521,7617,1119,0
485,7617,1119,4
1483,7617,1120,2
2338,7617,1158,2
871,7617,1158,5
1518,7617,1159,7
1737,7617,1174,1
267,7617,1187,6
450,7617,1198,9
2462,7617,1229,6
1579,7617,1229,8
866,7617,1229,0
2497,7617,1229,8
1660,7617,1230,0
699,7617,1230,1
1470,7617,1231,4
2005,7617,1231,0
1833,7617,1232,7
1002,7617,1232,1
2368,7617,1233,2
1293,7617,1233,7
1377,7617,1234,1
1227,7617,1234,1
2046,7617,1235,8
2084,7617,1235,3
2383,7617,1235,2
1719,7617,1236,1
831,7617,1237,8
1845,7617,1237,4
609,7617,1237,1
796,7617,1237,5
1118,7617,1238,0
666,7617,1239,8
2033,7617,1239,0
381,7617,1240,0
1391,7617,1241,0
733,7617,1243,2
911,7617,1244,0
408,7617,1245,7
87,7617,1249,6
1857,7617,1249,1
1040,7617,1251,9
523,7617,1252,2
592,7617,1252,8
439,7617,1252,8
1332,7617,1252,1
1808,7617,1252,0
2111,7617,1264,0
2170,7617,1264,0
1001,7617,1265,0
2306,7617,1274,0
323,7617,1275,2
2091,7617,1300,8
1288,7617,1306,2
72,7617,1308,1
1172,7617,1308,6
232,7617,1308,1
2279,7617,1308,3
1286,7617,1308,0
718,7617,1308,2
584,7617,1309,3
1355,7617,1309,9
1620,7617,1309,4
2432,7617,1309,6
785,7617,1309,9
2187,7617,1309,1
2312,7617,1309,6
2338,7617,1309,2
154,7617,1309,3
618,7617,1310,7
797,7617,1310,6
1572,7617,1310,1
1761,7617,1310,8
53,7617,1310,2
57,7617,1311,6
1256,7617,1311,0
1637,7617,1312,6
230,7617,1312,9
1148,7617,1312,0
259,7617,1312,8
668,7617,1313,0
204,7617,1313,3
2018,7617,1313,0
2016,7617,1313,8
960,7617,1313,4
2101,7617,1313,5
1339,7617,1313,8
1326,7617,1313,8
2468,7617,1314,0
1290,7617,1314,4
1595,7617,1314,9
1487,7617,1314,6
255,7617,1314,4
967,7617,1314,8
1596,7617,1314,8
1003,7617,1315,2
2392,7617,1315,8
128,7617,1315,7
2439,7617,1315,1
1264,7617,1316,8
725,7617,1316,9
1585,7617,1316,0
399,7617,1316,8
2323,7617,1316,2
2400,7617,1316,4
1689,7617,1316,1
1766,7617,1316,0
1051,7617,1316,5
2198,7617,1317,0
1287,7617,1317,1
363,7617,1317,2
2365,7617,1317,0
1595,7617,1317,9
486,7617,1318,5
1460,7617,1318,9
622,7617,1318,8
199,7617,1318,8
1186,7617,1319,5
456,7617,1319,5
1196,7617,1319,0
2186,7617,1319,0
1921,7617,1319,5
613,7617,1320,2
1655,7617,1320,9
806,7617,1320,0
1416,7617,1321,8
1778,7617,1321,0
2374,7617,1321,8
1233,7617,1321,7
2031,7617,1321,8
740,7617,1321,9
284,7617,1321,3
678,7617,1322,7
459,7617,1322,8
642,7617,1322,1
1297,7617,1322,8
1766,7617,1322,0
1281,7617,1322,8
494,7617,1323,3
1771,7617,1323,5
1521,7617,1323,8
1707,7617,1323,1
1516,7617,1323,5
1374,7617,1323,1
1932,7617,1324,1
2043,7617,1324,7
629,7617,1324,3
288,7617,1324,7
369,7617,1324,8
329,7617,1325,8
2071,7617,1325,5
137,7617,1325,6
55,7617,1326,4
1088,7617,1326,0
2250,7617,1326,4
670,7617,1327,0
292,7617,1327,1
1693,7617,1327,2
641,7617,1327,0
824,7617,1328,3
2164,7617,1328,8
693,7617,1328,7
729,7617,1328,1
32,7617,1328,1
936,7617,1329,8
587,7617,1329,6
1743,7617,1329,7
1578,7617,1329,7
1439,7617,1330,3
1038,7617,1330,7
1332,7617,1330,1
1833,7617,1330,7
1200,7617,1330,4
1348,7617,1331,2
1952,7617,1331,6
1465,7617,1332,0
1753,7617,1333,2
1731,7617,1334,8
2193,7617,1334,7
1718,7617,1334,0
1394,7617,1334,3
508,7617,1335,2
354,7617,1336,3
2365,7617,1336,0
901,7617,1336,5
1997,7617,1336,6
526,7617,1336,5
949,7617,1337,8
1978,7617,1337,2
1521,7617,1337,8
1045,7617,1337,0
459,7617,1338,8
1157,7617,1338,6
1752,7617,1338,1
1327,7617,1338,8
2222,7617,1339,6
2228,7617,1339,0
1315,7617,1340,0
1078,7617,1340,2
579,7617,1341,1
1320,7617,1341,4
1054,7617,1341,8
2349,7617,1341,1
1435,7617,1341,0
681,7617,1341,8
523,7617,1341,2
1655,7617,1341,9
973,7617,1341,2
641,7617,1342,0
1005,7617,1342,4
2022,7617,1342,1
436,7617,1342,5
775,7617,1342,0
448,7617,1342,7
1969,7617,1342,8
618,7617,1342,7
12,7617,1342,1
1479,7617,1343,1
455,7617,1343,4
944,7617,1343,3
443,7617,1343,2
2256,7617,1343,8
28,7617,1343,7
400,7617,1343,9
1856,7617,1343,0
2304,7617,1344,1
1653,7617,1344,7
999,7617,1344,1
1115,7617,1344,9
1780,7617,1344,0
502,7617,1344,8
20,7617,1344,9
2314,7617,1344,8
1749,7617,1345,1
2157,7617,1345,1
2492,7617,1345,6
428,7617,1345,7
31,7617,1347,0
282,7617,1347,1
596,7617,1347,0
2459,7617,1347,3
555,7617,1347,4
1534,7617,1348,8
119,7617,1348,8
13,7617,1348,2
2074,7617,1348,8
2398,7617,1348,2
899,7617,1348,3
1174,7617,1349,8
779,7617,1349,3
107,7617,1350,6
325,7617,1350,4
1595,7617,1350,9
1852,7617,1351,8
1253,7617,1351,0
2202,7617,1351,1
140,7617,1351,9
1590,7617,1352,4
664,7617,1352,8
2172,7617,1352,1
2096,7617,1353,0
382,7617,1354,1
1358,7617,1355,0
1502,7617,1355,6
1089,7617,1355,1
923,7617,1355,0
201,7617,1356,0
1649,7617,1356,3
1293,7617,1356,7
1145,7617,1356,9
2388,7617,1356,7
1167,7617,1356,1
34,7617,1357,3
877,7617,1357,8
1323,7617,1358,7
894,7617,1358,1
1898,7617,1361,0
2264,7617,1361,3
1783,7617,1362,2
1327,7617,1362,8
1826,7617,1362,0
1417,7617,1363,8
2326,7617,1363,5
1591,7617,1363,5
291,7617,1363,0
1621,7617,1363,5
2044,7617,1363,8
2102,7617,1363,6
1405,7617,1364,0
1553,7617,1364,0
1655,7617,1364,9
1480,7617,1364,0
963,7617,1365,7
2446,7617,1365,5
1244,7617,1365,3
1969,7617,1365,8
1969,7617,1365,8
2320,7617,1365,0
2113,7617,1365,2
393,7617,1365,2
303,7617,1366,2
2046,7617,1366,8
1898,7617,1366,0
34,7617,1366,3
473,7617,1367,2
965,7617,1367,9
1879,7617,1367,8
1644,7617,1367,1
1490,7617,1367,9
1035,7617,1368,4
2206,7617,1369,5
2370,7617,1369,4
2413,7617,1369,2
666,7617,1369,8
2401,7617,1370,5
495,7617,1370,4
339,7617,1370,8
2344,7617,1371,8
1879,7617,1372,8
2398,7617,1372,2
2210,7617,1372,9
1138,7617,1372,2
99,7617,1373,8
620,7617,1373,9
17,7617,1373,6
478,7617,1373,7
286,7617,1373,5
1973,7617,1374,0
2096,7617,1375,0
2372,7617,1375,6
15,7617,1376,4
2122,7617,1376,8
1401,7617,1376,8
1446,7617,1376,8
2190,7617,1377,4
1421,7617,1377,0
1142,7617,1377,6
1942,7617,1377,8
1747,7617,1378,8
280,7617,1378,9
837,7617,1378,1
351,7617,1379,0
1731,7617,1379,8
1568,7617,1379,0
1042,7617,1379,8
2225,7617,1379,9
455,7617,1379,4
1222,7617,1380,8
321,7617,1380,0
53,7617,1380,2
215,7617,1380,4
2242,7617,1381,8
1778,7617,1381,0
1241,7617,1382,0
704,7617,1383,3
2021,7617,1383,0
2242,7617,1383,8
1594,7617,1383,8
1981,7617,1384,5
1950,7617,1384,4
2237,7617,1384,6
2495,7617,1384,9
621,7617,1384,8
2083,7617,1385,2
2150,7617,1385,9
2411,7617,1385,0
1927,7617,1385,8
1546,7617,1386,5
1166,7617,1387,0
1441,7617,1387,5
263,7617,1388,2
1962,7617,1388,1
1036,7617,1388,5
426,7617,1388,5
58,7617,1388,7
357,7617,1388,6
2327,7617,1389,6
861,7617,1389,8
1401,7617,1389,8
2224,7617,1390,8
1750,7617,1390,0
1409,7617,1390,3
360,7617,1390,9
613,7617,1390,2
1024,7617,1391,8
2048,7617,1391,0
2239,7617,1391,8
1429,7617,1391,8
2249,7617,1391,3
149,7617,1392,8
1612,7617,1392,8
2382,7617,1392,1
1060,7617,1392,0
2104,7617,1393,8
1988,7617,1393,0
1517,7617,1393,6
1797,7617,1395,1
238,7617,1396,7
2051,7617,1405,0
1714,7617,1409,8
2032,7617,1412,8
2313,7617,1438,7
274,7617,1439,3
221,7617,1440,0
2166,7617,1440,8
1814,7617,1440,3
278,7617,1440,7
280,7617,1440,9
1157,7617,1440,6
1779,7617,1440,1
1322,7617,1441,6
687,7617,1441,1
1881,7617,1442,8
748,7617,1442,2
1772,7617,1442,6
354,7617,1442,3
1844,7617,1442,3
1858,7617,1443,2
585,7617,1443,4
1614,7617,1443,1
2259,7617,1443,1
2204,7617,1443,3
580,7617,1443,0
1674,7617,1444,1
2275,7617,1444,0
1592,7617,1444,6
927,7617,1444,1
628,7617,1444,2
1334,7617,1445,3
950,7617,1445,9
1252,7617,1445,8
1657,7617,1445,8
1357,7617,1445,8
2223,7617,1445,7
313,7617,1445,2
1653,7617,1445,7
2015,7617,1446,9
701,7617,1446,0
962,7617,1446,6
452,7617,1446,1
431,7617,1446,0
816,7617,1446,8
825,7617,1446,4
944,7617,1446,3
2183,7617,1446,0
1058,7617,1446,0
517,7617,1446,8
102,7617,1446,1
1542,7617,1447,1
698,7617,1447,0
398,7617,1447,7
1847,7617,1447,6
2270,7617,1447,9
801,7617,1447,8
2030,7617,1447,9
393,7617,1447,2
1507,7617,1447,8
1601,7617,1448,0
1136,7617,1448,0
1601,7617,1448,0
170,7617,1448,9
541,7617,1448,5
1473,7617,1448,7
1065,7617,1448,4
2096,7617,1448,0
1614,7617,1448,1
678,7617,1448,7
2029,7617,1448,8
32,7617,1448,1
2276,7617,1449,0
1457,7617,1449,6
282,7617,1449,1
449,7617,1449,8
1659,7617,1449,1
2277,7617,1449,1
2093,7617,1449,0
794,7617,1449,3
2056,7617,1449,5
101,7617,1449,0
711,7617,1449,8
945,7617,1449,4
240,7617,1450,9
1457,7617,1450,6
1956,7617,1450,8
1995,7617,1450,4
560,7617,1450,9
567,7617,1450,1
1124,7617,1450,3
1444,7617,1450,8
111,7617,1451,0
136,7617,1451,5
736,7617,1451,5
230,7617,1451,9
179,7617,1451,8
1617,7617,1451,1
1998,7617,1451,7
581,7617,1452,0
800,7617,1452,9
873,7617,1452,7
501,7617,1452,8
602,7617,1452,6
1565,7617,1452,9
229,7617,1453,8
478,7617,1453,7
1949,7617,1453,3
429,7617,1453,8
174,7617,1453,3
903,7617,1453,7
2251,7617,1453,5
459,7617,1453,8
106,7617,1453,5
1492,7617,1454,8
481,7617,1454,0
726,7617,1454,8
1725,7617,1454,4
1771,7617,1454,5
2143,7617,1454,2
2038,7617,1454,2
2049,7617,1454,1
2057,7617,1454,6
1822,7617,1454,8
532,7617,1454,8
1950,7617,1454,4
284,7617,1455,3
2405,7617,1455,9
112,7617,1456,1
1596,7617,1456,8
1725,7617,1456,4
1110,7617,1456,4
31,7617,1456,0
1591,7617,1456,5
263,7617,1456,2
425,7617,1457,4
1686,7617,1457,8
1690,7617,1457,0
2369,7617,1457,3
1395,7617,1457,4
1529,7617,1457,3
944,7617,1457,3
1905,7617,1458,4
1826,7617,1458,0
155,7617,1458,4
1050,7617,1458,4
2095,7617,1458,0
1596,7617,1458,8
652,7617,1458,8
695,7617,1458,9
837,7617,1459,1
1125,7617,1459,4
2104,7617,1459,8
1976,7617,1459,0
1033,7617,1459,2
2434,7617,1459,8
95,7617,1459,4
1691,7617,1460,0
1046,7617,1460,0
1339,7617,1460,8
1152,7617,1460,1
1169,7617,1460,3
344,7617,1460,3
1873,7617,1460,2
279,7617,1460,8
131,7617,1460,0
2120,7617,1460,9
2094,7617,1461,1
574,7617,1461,8
337,7617,1461,6
411,7617,1461,0
2270,7617,1461,9
1318,7617,1461,2
2395,7617,1461,0
1940,7617,1461,9
2491,7617,1462,5
1380,7617,1462,4
645,7617,1462,4
574,7617,1462,8
1356,7617,1462,8
1203,7617,1462,7
656,7617,1463,0
24,7617,1463,3
1817,7617,1464,6
1281,7617,1464,8
778,7617,1464,2
236,7617,1464,5
1630,7617,1464,0
2415,7617,1464,4
1728,7617,1465,7
869,7617,1465,3
190,7617,1465,9
172,7617,1465,1
1093,7617,1466,2
1100,7617,1466,9
55,7617,1466,4
105,7617,1466,4
1774,7617,1466,8
184,7617,1466,3
766,7617,1467,5
1011,7617,1467,8
480,7617,1467,9
1446,7617,1467,8
2235,7617,1468,4
2111,7617,1468,0
491,7617,1468,0
2328,7617,1468,7
2320,7617,1468,0
1844,7617,1469,3
152,7617,1469,1
1662,7617,1469,1
2054,7617,1469,3
348,7617,1470,7
1215,7617,1470,4
288,7617,1470,7
664,7617,1470,8
932,7617,1470,6
2498,7617,1470,0
2221,7617,1470,5
1525,7617,1470,0
2108,7617,1470,0
541,7617,1471,5
152,7617,1471,1
899,7617,1471,3
1660,7617,1471,0
659,7617,1471,3
1880,7617,1471,9
1437,7617,1471,1
1960,7617,1472,0
14,7617,1472,3
1219,7617,1472,8
1823,7617,1472,0
640,7617,1472,0
2439,7617,1472,1
927,7617,1473,1
161,7617,1473,0
2467,7617,1473,8
2212,7617,1473,8
498,7617,1474,7
679,7617,1475,8
1393,7617,1475,2
389,7617,1475,8
2381,7617,1475,0
565,7617,1475,0
878,7617,1475,0
1761,7617,1475,8
2290,7617,1475,0
537,7617,1476,1
691,7617,1476,5
635,7617,1476,9
2393,7617,1476,0
2281,7617,1476,5
1106,7617,1476,0
274,7617,1476,3
1388,7617,1476,0
450,7617,1476,9
1691,7617,1477,0
1686,7617,1477,8
1237,7617,1477,8
2381,7617,1477,0
933,7617,1477,7
975,7617,1478,4
2445,7617,1479,4
1115,7617,1479,9
1961,7617,1479,0
431,7617,1479,0
624,7617,1480,1
1863,7617,1480,7
797,7617,1480,6
62,7617,1480,1
2269,7617,1480,8
1005,7617,1480,4
1335,7617,1480,4
1081,7617,1480,5
864,7617,1480,1
1840,7617,1481,0
1763,7617,1481,0
619,7617,1482,8
2273,7617,1482,0
324,7617,1482,3
2422,7617,1483,8
1195,7617,1483,0
784,7617,1483,8
1681,7617,1483,5
2059,7617,1483,8
366,7617,1484,5
20,7617,1484,9
243,7617,1484,2
1276,7617,1485,5
65,7617,1485,4
824,7617,1485,3
1921,7617,1485,5
2275,7617,1486,0
1759,7617,1486,8
228,7617,1487,7
791,7617,1488,0
506,7617,1488,0
2302,7617,1488,8
1259,7617,1489,3
1116,7617,1490,8
111,7617,1490,0
1487,7617,1490,6
1710,7617,1491,4
431,7617,1491,0
112,7617,1491,1
1625,7617,1491,9
2098,7617,1492,2
1737,7617,1492,1
1872,7617,1492,1
1365,7617,1492,4
1236,7617,1492,8
65,7617,1492,4
1669,7617,1492,8
1459,7617,1492,8
1363,7617,1492,2
2343,7617,1493,7
1497,7617,1493,1
403,7617,1493,2
400,7617,1494,9
1340,7617,1495,9
1703,7617,1495,0
1931,7617,1495,0
1766,7617,1499,0
1358,7617,1503,0
986,7617,1510,0
853,7617,1510,2
367,7617,1517,6
665,7617,1517,9
214,7617,1525,3
1486,7617,1525,5
123,7617,1525,2
2464,7617,1525,8
1872,7617,1526,1
1170,7617,1526,4
839,7617,1526,3
736,7617,1526,5
325,7617,1526,4
1526,7617,1526,0
2339,7617,1526,3
1467,7617,1526,1
1984,7617,1526,8
1030,7617,1526,0
1743,7617,1527,7
173,7617,1527,2
482,7617,1527,1
2432,7617,1527,6
1290,7617,1527,4
1544,7617,1528,3
1371,7617,1528,8
1036,7617,1528,5
369,7617,1528,8
1575,7617,1528,4
2016,7617,1528,8
2393,7617,1529,0
2394,7617,1529,1
1064,7617,1529,3
74,7617,1530,3
1808,7617,1530,0
717,7617,1530,1
2402,7617,1531,6
1724,7617,1531,3
2287,7617,1531,8
1094,7617,1532,3
853,7617,1532,2
372,7617,1532,1
855,7617,1532,4
1687,7617,1532,8
1383,7617,1532,7
950,7617,1533,9
1488,7617,1533,7
1764,7617,1533,1
1606,7617,1533,5
395,7617,1533,4
2128,7617,1534,2
2447,7617,1534,6
2408,7617,1534,0
954,7617,1534,1
2294,7617,1534,3
941,7617,1535,0
2374,7617,1535,8
1317,7617,1536,1
2436,7617,1536,8
1962,7617,1537,1
461,7617,1537,0
2431,7617,1537,5
490,7617,1538,9
2489,7617,1538,3
140,7617,1539,9
949,7617,1539,8
724,7617,1539,8
2201,7617,1539,0
1124,7617,1539,3
1880,7617,1540,9
240,7617,1540,9
493,7617,1540,2
537,7617,1540,1
1273,7617,1541,2
650,7617,1541,9
741,7617,1541,8
1445,7617,1541,9
1123,7617,1542,2
309,7617,1542,8
1188,7617,1543,7
142,7617,1543,1
1416,7617,1543,8
211,7617,1544,0
1324,7617,1544,8
78,7617,1544,7
288,7617,1544,7
1138,7617,1545,2
2007,7617,1545,1
1064,7617,1546,3
1520,7617,1546,9
226,7617,1547,5
1832,7617,1547,6
354,7617,1548,3
1204,7617,1548,8
1883,7617,1548,0
668,7617,1549,0
2497,7617,1549,8
2066,7617,1550,0
1504,7617,1551,8
1408,7617,1551,2
702,7617,1551,1
1166,7617,1552,0
825,7617,1552,4
1536,7617,1552,8
2366,7617,1553,0
254,7617,1554,3
307,7617,1554,6
1884,7617,1555,1
1530,7617,1556,4
22,7617,1556,1
515,7617,1556,9
677,7617,1557,6
40,7617,1557,9
1379,7617,1558,3
888,7617,1558,7
1256,7617,1559,0
1029,7617,1559,1
2044,7617,1559,8
648,7617,1559,7
1408,7617,1560,2
2280,7617,1560,4
201,7617,1560,0
18,7617,1561,7
1337,7617,1563,6
1670,7617,1564,9
656,7617,1565,0
2344,7617,1565,8
1245,7617,1565,4
1007,7617,1566,6
1105,7617,1566,0
619,7617,1566,8
505,7617,1566,0
636,7617,1566,8
512,7617,1566,6
1609,7617,1566,8
617,7617,1566,6
1086,7617,1567,8
2435,7617,1567,9
1087,7617,1568,8
592,7617,1568,8
451,7617,1568,0
1790,7617,1569,9
1310,7617,1569,9
893,7617,1570,0
607,7617,1570,8
851,7617,1570,0
155,7617,1571,4
876,7617,1572,8
233,7617,1572,2
81,7617,1572,0
314,7617,1573,3
362,7617,1573,1
674,7617,1574,3
