userid,dataid,timestamp,location
1260,8596,486,4
336,8596,495,5
2222,8596,495,6
1779,8596,502,1
56,8596,503,5
1133,8596,504,0
1322,8596,504,6
2383,8596,505,2
281,8596,510,0
104,8596,511,3
597,8596,513,1
131,8596,515,0
154,8596,515,3
1782,8596,515,1
2104,8596,517,8
1097,8596,518,6
1875,8596,520,4
1943,8596,520,0
1004,8596,520,3
1058,8596,522,0
523,8596,524,2
1817,8596,526,6
1751,8596,528,0
2148,8596,529,7
2087,8596,531,6
2348,8596,531,0
451,8596,534,0
171,8596,546,0
2034,8596,550,1
801,8596,550,8
661,8596,553,5
2338,8596,554,2
842,8596,555,6
686,8596,558,0
2375,8596,558,9
2024,8596,560,3
147,8596,576,6
2097,8596,579,1
2057,8596,580,6
1991,8596,582,0
1393,8596,583,2
2280,8596,585,4
256,8596,595,5
1185,8596,600,4
2217,8596,601,1
2332,8596,634,8
1126,8596,635,5
801,8596,636,8
760,8596,643,0
1595,8596,644,9
1066,8596,660,5
154,8596,660,3
1453,8596,668,2
1875,8596,673,4
518,8596,675,0
1221,8596,680,8
1091,8596,683,0
1951,8596,687,5
297,8596,698,6
2363,8596,699,0
1181,8596,735,0
797,8596,736,6
2016,8596,736,8
1277,8596,736,6
2383,8596,736,2
2417,8596,747,6
1941,8596,747,8
2129,8596,747,3
563,8596,748,0
1348,8596,748,2
446,8596,748,5
1089,8596,748,1
709,8596,749,8
1050,8596,771,4
1750,8596,817,0
488,8596,839,7
76,8596,841,5
187,8596,846,6
683,8596,853,0
429,8596,856,8
889,8596,898,8
2060,8596,904,9
1442,8596,905,6
2373,8596,908,7
747,8596,912,1
911,8596,921,0
1503,8596,922,7
1467,8596,923,1
594,8596,931,1
1961,8596,933,0
1541,8596,934,0
1436,8596,934,0
1318,8596,940,2
440,8596,941,9
884,8596,941,3
189,8596,941,8
438,8596,941,7
2275,8596,942,0
1378,8596,943,2
2037,8596,947,1
1707,8596,949,1
39,8596,953,8
1953,8596,954,7
2255,8596,954,9
1956,8596,955,8
488,8596,955,7
1949,8596,955,3
1057,8596,955,8
1324,8596,955,8
852,8596,956,1
2080,8596,956,0
2410,8596,956,0
2344,8596,957,8
856,8596,957,5
2281,8596,958,5
1459,8596,960,8
752,8596,961,6
1210,8596,961,0
214,8596,961,3
198,8596,965,7
776,8596,966,0
1094,8596,968,3
1980,8596,972,4
2153,8596,974,0
306,8596,979,5
2198,8596,980,0
488,8596,981,7
727,8596,984,8
134,8596,987,3
1783,8596,987,2
1651,8596,992,5
1607,8596,1001,6
1655,8596,1008,9
1210,8596,1010,0
220,8596,1012,9
919,8596,1015,8
1709,8596,1019,3
590,8596,1023,9
1168,8596,1028,2
2473,8596,1028,2
1707,8596,1029,1
989,8596,1031,3
884,8596,1049,3
1243,8596,1049,2
2180,8596,1056,9
1741,8596,1057,5
1416,8596,1058,8
1206,8596,1062,8
1365,8596,1063,4
1702,8596,1063,8
1492,8596,1063,8
40,8596,1068,9
393,8596,1088,2
2135,8596,1090,9
2059,8596,1098,8
412,8596,1102,1
1233,8596,1105,7
381,8596,1107,0
104,8596,1107,3
1501,8596,1107,5
2428,8596,1123,2
2491,8596,1134,5
806,8596,1134,0
453,8596,1135,2
2466,8596,1138,8
1024,8596,1141,8
2488,8596,1144,2
2238,8596,1148,7
1601,8596,1150,0
2112,8596,1152,1
1350,8596,1155,4
105,8596,1157,4
950,8596,1169,9
837,8596,1169,1
2276,8596,1200,0
1316,8596,1204,0
730,8596,1204,0
1126,8596,1205,5
923,8596,1214,0
1512,8596,1217,1
1862,8596,1223,6
741,8596,1224,8
191,8596,1230,0
1796,8596,1230,0
1424,8596,1232,3
2319,8596,1237,1
1778,8596,1239,0
1550,8596,1240,9
366,8596,1240,5
1916,8596,1240,0
1799,8596,1241,3
1242,8596,1241,1
1180,8596,1241,0
1724,8596,1241,3
1939,8596,1242,8
3,8596,1243,2
786,8596,1243,8
1199,8596,1243,3
1126,8596,1244,5
691,8596,1244,5
40,8596,1245,9
878,8596,1245,0
1287,8596,1247,1
557,8596,1247,6
1507,8596,1249,8
1852,8596,1249,8
2259,8596,1250,1
2454,8596,1250,1
1232,8596,1250,6
736,8596,1251,5
645,8596,1252,4
1136,8596,1252,0
1860,8596,1252,4
859,8596,1252,8
1932,8596,1253,1
1420,8596,1254,0
836,8596,1255,0
663,8596,1255,7
1299,8596,1257,1
522,8596,1257,1
1191,8596,1258,8
379,8596,1258,8
679,8596,1259,8
217,8596,1259,6
183,8596,1259,2
948,8596,1259,7
1983,8596,1260,7
422,8596,1261,1
1856,8596,1263,0
1130,8596,1264,9
2390,8596,1265,9
46,8596,1265,5
781,8596,1265,5
1134,8596,1265,1
206,8596,1271,5
1683,8596,1271,7
1155,8596,1272,4
513,8596,1273,7
106,8596,1273,5
2175,8596,1274,4
1233,8596,1275,7
249,8596,1275,8
1279,8596,1275,8
1358,8596,1277,0
904,8596,1278,8
492,8596,1279,1
2298,8596,1279,7
1064,8596,1279,3
2417,8596,1279,6
1095,8596,1281,4
793,8596,1281,2
464,8596,1284,3
804,8596,1284,1
2417,8596,1285,6
705,8596,1285,4
1683,8596,1286,7
538,8596,1286,2
569,8596,1287,3
943,8596,1287,2
1962,8596,1289,1
240,8596,1289,9
2436,8596,1290,8
1196,8596,1290,0
579,8596,1291,1
2491,8596,1291,5
1752,8596,1291,1
2190,8596,1293,4
779,8596,1293,3
663,8596,1293,7
2031,8596,1294,8
1235,8596,1294,9
2436,8596,1294,8
2492,8596,1294,6
1132,8596,1294,8
2258,8596,1294,0
65,8596,1295,4
1384,8596,1295,8
2360,8596,1296,9
2479,8596,1297,8
1052,8596,1297,6
2052,8596,1298,1
387,8596,1299,6
971,8596,1299,0
1766,8596,1300,0
2148,8596,1300,7
2439,8596,1300,1
555,8596,1300,4
287,8596,1301,6
1240,8596,1302,0
1394,8596,1304,3
1505,8596,1306,9
1625,8596,1307,9
88,8596,1307,7
345,8596,1308,4
2136,8596,1308,8
36,8596,1308,5
964,8596,1309,8
2163,8596,1309,7
2237,8596,1309,6
2126,8596,1310,0
1229,8596,1310,3
2010,8596,1311,4
234,8596,1312,3
1943,8596,1314,0
1541,8596,1315,0
1499,8596,1320,3
1823,8596,1320,0
381,8596,1323,0
352,8596,1327,1
1105,8596,1328,0
1537,8596,1329,8
2394,8596,1330,1
1703,8596,1332,0
1488,8596,1332,7
1021,8596,1333,5
407,8596,1334,6
1984,8596,1338,8
888,8596,1341,7
2234,8596,1342,3
1,8596,1344,0
2403,8596,1346,7
394,8596,1348,3
2259,8596,1348,1
455,8596,1349,4
1544,8596,1350,3
39,8596,1355,8
904,8596,1356,8
1024,8596,1356,8
1273,8596,1356,2
1570,8596,1356,0
2449,8596,1358,8
117,8596,1358,6
877,8596,1359,8
243,8596,1359,2
1323,8596,1360,7
2279,8596,1363,3
1751,8596,1363,0
1818,8596,1365,7
1822,8596,1367,8
1117,8596,1368,8
1660,8596,1368,0
2476,8596,1368,5
931,8596,1369,5
1096,8596,1371,5
1920,8596,1371,4
1980,8596,1371,4
373,8596,1372,2
330,8596,1372,9
2327,8596,1373,6
1392,8596,1373,1
1589,8596,1375,3
235,8596,1375,4
1565,8596,1375,9
2131,8596,1376,5
1363,8596,1377,2
1698,8596,1378,7
1389,8596,1383,1
2130,8596,1384,4
1439,8596,1384,3
360,8596,1385,9
1654,8596,1385,8
1869,8596,1386,1
2262,8596,1386,1
1774,8596,1389,8
2335,8596,1391,0
2311,8596,1392,5
471,8596,1392,0
20,8596,1395,9
617,8596,1406,6
181,8596,1407,0
1402,8596,1408,8
2462,8596,1409,6
2428,8596,1411,2
82,8596,1414,1
1672,8596,1415,8
1368,8596,1419,7
2166,8596,1419,8
1657,8596,1419,8
498,8596,1419,7
747,8596,1420,1
1810,8596,1420,0
1024,8596,1421,8
2299,8596,1425,8
1203,8596,1426,7
1324,8596,1429,8
431,8596,1431,0
869,8596,1432,3
475,8596,1437,4
668,8596,1438,0
146,8596,1439,5
1130,8596,1439,9
1451,8596,1439,0
1061,8596,1439,0
1133,8596,1439,0
2296,8596,1440,5
1782,8596,1440,1
1442,8596,1443,6
41,8596,1443,0
1921,8596,1445,5
1044,8596,1446,1
1854,8596,1446,1
763,8596,1447,2
195,8596,1447,4
1840,8596,1447,0
2137,8596,1447,8
2013,8596,1448,7
1788,8596,1448,7
2040,8596,1448,4
1976,8596,1448,0
962,8596,1448,6
235,8596,1449,4
787,8596,1449,8
945,8596,1449,4
1656,8596,1450,8
2052,8596,1451,1
2175,8596,1453,4
2330,8596,1453,9
1703,8596,1453,0
1267,8596,1454,8
1549,8596,1454,8
1448,8596,1454,0
1201,8596,1454,5
2489,8596,1455,3
2263,8596,1455,2
92,8596,1456,1
1877,8596,1456,6
1393,8596,1457,2
2131,8596,1457,5
1194,8596,1457,1
874,8596,1458,8
653,8596,1460,0
627,8596,1462,1
438,8596,1462,7
175,8596,1466,4
1674,8596,1466,1
1162,8596,1469,8
1556,8596,1470,0
1790,8596,1472,9
1874,8596,1475,3
2445,8596,1478,4
1270,8596,1479,0
1912,8596,1481,8
369,8596,1483,8
1126,8596,1484,5
998,8596,1486,0
355,8596,1487,4
1815,8596,1488,4
2052,8596,1489,1
526,8596,1489,5
1322,8596,1489,6
421,8596,1490,0
133,8596,1490,2
1985,8596,1490,9
1559,8596,1492,3
32,8596,1492,1
826,8596,1493,5
2155,8596,1493,0
1237,8596,1494,8
2089,8596,1495,8
693,8596,1496,7
1570,8596,1497,0
2354,8596,1497,3
1180,8596,1498,0
397,8596,1498,6
1308,8596,1499,7
55,8596,1499,4
2254,8596,1500,8
1808,8596,1501,0
2194,8596,1502,8
618,8596,1504,7
588,8596,1504,7
828,8596,1504,7
859,8596,1504,8
1666,8596,1506,5
390,8596,1506,9
771,8596,1506,8
1405,8596,1506,0
1976,8596,1509,0
495,8596,1511,4
236,8596,1511,5
1964,8596,1512,3
1391,8596,1514,0
1878,8596,1517,7
184,8596,1518,3
1222,8596,1523,8
1913,8596,1524,0
1810,8596,1524,0
1827,8596,1524,1
1346,8596,1525,0
733,8596,1525,2
1742,8596,1526,6
1201,8596,1527,5
1724,8596,1527,3
1368,8596,1531,7
1891,8596,1531,5
196,8596,1532,5
1916,8596,1532,0
594,8596,1537,1
2180,8596,1538,9
410,8596,1539,9
1953,8596,1540,7
2073,8596,1542,7
624,8596,1546,1
373,8596,1547,2
2146,8596,1548,5
2300,8596,1550,9
2345,8596,1551,9
941,8596,1551,0
2131,8596,1551,5
1767,8596,1552,1
623,8596,1552,0
309,8596,1552,8
765,8596,1552,4
1181,8596,1552,0
2129,8596,1552,3
2198,8596,1552,0
649,8596,1552,8
1335,8596,1553,4
667,8596,1553,8
615,8596,1553,4
833,8596,1553,0
1130,8596,1553,9
742,8596,1553,8
736,8596,1553,5
1902,8596,1553,1
663,8596,1554,7
1575,8596,1554,4
1610,8596,1555,9
2202,8596,1555,1
1152,8596,1556,1
1811,8596,1558,0
505,8596,1558,0
474,8596,1558,3
483,8596,1558,2
2033,8596,1558,0
2354,8596,1558,3
996,8596,1558,8
2017,8596,1558,8
620,8596,1558,9
110,8596,1559,9
1696,8596,1559,5
739,8596,1559,8
1784,8596,1559,3
1515,8596,1560,4
1149,8596,1560,1
477,8596,1560,6
1337,8596,1561,6
457,8596,1561,6
1091,8596,1561,0
1407,8596,1561,1
1464,8596,1561,1
1594,8596,1562,8
1218,8596,1562,7
1218,8596,1562,7
1276,8596,1562,5
2343,8596,1564,7
1782,8596,1565,1
2263,8596,1565,2
2103,8596,1565,7
2289,8596,1565,1
2202,8596,1565,1
165,8596,1566,4
1981,8596,1566,5
715,8596,1566,0
1256,8596,1566,0
70,8596,1566,9
2277,8596,1566,1
1529,8596,1566,3
140,8596,1567,9
274,8596,1567,3
1393,8596,1567,2
471,8596,1568,0
450,8596,1568,9
1415,8596,1568,9
1577,8596,1569,6
174,8596,1570,3
1622,8596,1570,6
338,8596,1571,7
1124,8596,1571,3
747,8596,1572,1
862,8596,1572,8
301,8596,1572,0
160,8596,1572,9
432,8596,1572,1
1958,8596,1572,0
701,8596,1573,0
1518,8596,1574,7
880,8596,1574,0
1985,8596,1574,9
805,8596,1574,0
860,8596,1574,9
1979,8596,1574,3
548,8596,1575,0
240,8596,1575,9
1522,8596,1575,8
1000,8596,1575,0
2163,8596,1576,7
1527,8596,1576,1
137,8596,1577,6
597,8596,1578,1
1901,8596,1579,0
405,8596,1579,4
2105,8596,1579,9
1612,8596,1579,8
1584,8596,1579,1
2355,8596,1580,4
754,8596,1580,8
1118,8596,1580,0
264,8596,1581,3
1909,8596,1581,8
248,8596,1581,7
1908,8596,1582,7
516,8596,1582,8
208,8596,1582,7
91,8596,1582,0
756,8596,1583,8
1233,8596,1583,7
572,8596,1583,6
1082,8596,1583,6
1035,8596,1584,4
9,8596,1585,8
782,8596,1585,6
779,8596,1585,3
1666,8596,1585,5
109,8596,1585,8
2361,8596,1586,8
1705,8596,1586,0
414,8596,1587,3
328,8596,1587,7
557,8596,1587,6
628,8596,1587,2
589,8596,1587,8
2427,8596,1587,1
1796,8596,1587,0
542,8596,1588,6
943,8596,1588,2
1447,8596,1589,8
989,8596,1589,3
905,8596,1589,9
2008,8596,1590,2
1465,8596,1590,0
1409,8596,1591,3
604,8596,1591,8
1851,8596,1591,8
1780,8596,1591,0
1001,8596,1592,0
524,8596,1592,3
2369,8596,1592,3
3,8596,1592,2
231,8596,1593,0
525,8596,1593,4
757,8596,1594,8
551,8596,1594,0
1791,8596,1594,8
2063,8596,1594,0
957,8596,1594,1
21,8596,1595,0
1015,8596,1595,0
2072,8596,1595,6
2359,8596,1595,8
801,8596,1595,8
637,8596,1596,8
1200,8596,1596,4
2399,8596,1596,3
1586,8596,1596,0
293,8596,1596,2
1107,8596,1597,1
783,8596,1597,7
158,8596,1597,7
2118,8596,1598,7
2499,8596,1598,1
2102,8596,1599,6
912,8596,1599,1
156,8596,1599,5
613,8596,1599,2
1344,8596,1599,1
520,8596,1600,0
1234,8596,1600,8
26,8596,1600,5
1785,8596,1600,4
1724,8596,1600,3
1820,8596,1600,9
763,8596,1601,2
1168,8596,1601,2
846,8596,1601,8
2185,8596,1601,0
784,8596,1601,8
1521,8596,1601,8
42,8596,1602,1
1974,8596,1602,1
384,8596,1602,3
1655,8596,1603,9
2183,8596,1603,0
2245,8596,1603,0
1359,8596,1604,1
8,8596,1605,7
1499,8596,1605,3
262,8596,1607,1
1684,8596,1607,8
142,8596,1607,1
709,8596,1607,8
688,8596,1607,2
1574,8596,1608,3
403,8596,1609,2
105,8596,1609,4
697,8596,1609,8
1780,8596,1610,0
2279,8596,1610,3
29,8596,1611,8
2089,8596,1611,8
18,8596,1611,7
512,8596,1611,6
146,8596,1612,5
2257,8596,1612,8
194,8596,1612,3
2176,8596,1614,5
2041,8596,1614,5
393,8596,1614,2
535,8596,1615,0
1370,8596,1615,9
1928,8596,1615,0
1817,8596,1615,6
444,8596,1615,3
2250,8596,1616,4
871,8596,1621,5
1778,8596,1621,0
1755,8596,1621,4
227,8596,1623,6
399,8596,1623,8
2342,8596,1623,6
533,8596,1623,0
348,8596,1624,7
178,8596,1624,7
1542,8596,1629,1
725,8596,1629,9
1532,8596,1629,6
2330,8596,1630,9
2157,8596,1630,1
1340,8596,1630,9
2001,8596,1631,8
626,8596,1631,0
556,8596,1631,5
2378,8596,1631,0
72,8596,1632,1
1933,8596,1632,2
2458,8596,1632,2
1376,8596,1632,0
1109,8596,1632,3
1593,8596,1633,7
2045,8596,1633,9
2429,8596,1633,3
754,8596,1634,8
1850,8596,1634,9
8,8596,1635,7
1040,8596,1635,9
943,8596,1635,2
1311,8596,1635,8
1524,8596,1635,1
404,8596,1635,3
1094,8596,1636,3
423,8596,1636,2
2296,8596,1636,5
801,8596,1637,8
2462,8596,1637,6
1767,8596,1637,1
1299,8596,1637,1
583,8596,1638,2
2238,8596,1638,7
1077,8596,1638,1
2278,8596,1638,2
634,8596,1639,8
2380,8596,1639,0
1481,8596,1639,0
1622,8596,1639,6
98,8596,1639,7
1909,8596,1639,8
1027,8596,1640,8
263,8596,1641,2
1836,8596,1641,8
1647,8596,1641,1
2351,8596,1642,0
1092,8596,1642,1
1341,8596,1642,8
1034,8596,1642,3
1889,8596,1642,3
1280,8596,1642,9
348,8596,1643,7
1268,8596,1643,0
2156,8596,1643,0
1061,8596,1643,0
1173,8596,1643,7
2376,8596,1643,8
2377,8596,1644,8
418,8596,1645,7
643,8596,1645,2
676,8596,1645,5
784,8596,1645,8
1007,8596,1645,6
1884,8596,1646,1
1158,8596,1646,7
2152,8596,1646,8
2250,8596,1646,4
983,8596,1646,0
2452,8596,1647,8
2058,8596,1647,7
173,8596,1647,2
133,8596,1648,2
1544,8596,1648,3
1118,8596,1648,0
2205,8596,1648,4
794,8596,1649,3
2297,8596,1649,6
520,8596,1649,0
175,8596,1650,4
136,8596,1650,5
458,8596,1650,7
1021,8596,1650,5
528,8596,1650,7
2174,8596,1650,3
899,8596,1651,3
1125,8596,1651,4
1854,8596,1651,1
919,8596,1651,8
1288,8596,1651,2
215,8596,1651,4
83,8596,1651,2
646,8596,1652,5
1813,8596,1652,2
2361,8596,1652,8
1079,8596,1652,3
1584,8596,1653,1
2340,8596,1654,4
2228,8596,1654,0
2028,8596,1654,7
2323,8596,1654,2
1581,8596,1655,8
1751,8596,1655,0
1941,8596,1655,8
1202,8596,1655,6
2384,8596,1655,3
1787,8596,1656,6
1197,8596,1656,1
1560,8596,1657,4
1852,8596,1657,8
2347,8596,1657,8
2185,8596,1657,0
1541,8596,1657,0
2497,8596,1658,8
312,8596,1658,1
1341,8596,1658,8
1333,8596,1658,2
587,8596,1659,6
2010,8596,1659,4
1461,8596,1659,8
1436,8596,1659,0
82,8596,1659,1
1962,8596,1660,1
599,8596,1661,3
2372,8596,1661,6
2423,8596,1661,0
1408,8596,1661,2
1166,8596,1661,0
885,8596,1662,4
1921,8596,1663,5
743,8596,1663,0
2267,8596,1663,6
93,8596,1664,2
226,8596,1664,5
2481,8596,1664,8
80,8596,1664,9
1989,8596,1664,1
2331,8596,1665,8
2424,8596,1665,1
360,8596,1665,9
1628,8596,1666,0
201,8596,1666,0
2049,8596,1666,1
748,8596,1666,2
1180,8596,1666,0
662,8596,1667,6
864,8596,1667,1
639,8596,1667,1
1512,8596,1667,1
1170,8596,1668,4
1327,8596,1669,8
1736,8596,1669,0
1176,8596,1669,8
2079,8596,1670,1
100,8596,1670,9
2347,8596,1670,8
696,8596,1671,8
1631,8596,1671,0
1223,8596,1671,0
2055,8596,1672,4
935,8596,1672,9
253,8596,1672,2
2166,8596,1672,8
2325,8596,1673,4
978,8596,1673,7
292,8596,1673,1
2214,8596,1673,1
873,8596,1673,7
2339,8596,1673,3
2162,8596,1674,6
916,8596,1674,5
2352,8596,1674,1
630,8596,1674,4
136,8596,1674,5
1246,8596,1675,5
71,8596,1678,0
1559,8596,1679,3
441,8596,1680,0
1193,8596,1680,0
477,8596,1682,6
1715,8596,1684,9
1543,8596,1685,2
1195,8596,1685,0
669,8596,1685,1
1478,8596,1686,0
1367,8596,1686,6
1517,8596,1686,6
1941,8596,1687,8
1313,8596,1687,0
1745,8596,1687,9
597,8596,1687,1
1902,8596,1687,1
1443,8596,1688,7
2347,8596,1690,8
1352,8596,1691,6
947,8596,1692,6
2128,8596,1692,2
795,8596,1692,4
472,8596,1692,1
1612,8596,1692,8
2492,8596,1693,6
1524,8596,1693,1
629,8596,1693,3
995,8596,1693,9
98,8596,1693,7
779,8596,1693,3
56,8596,1694,5
304,8596,1694,3
2001,8596,1695,8
567,8596,1698,1
2395,8596,1698,0
748,8596,1699,2
379,8596,1699,8
830,8596,1699,9
1740,8596,1699,4
280,8596,1699,9
1434,8596,1699,1
1231,8596,1699,5
2162,8596,1700,6
1315,8596,1700,0
158,8596,1700,7
862,8596,1700,8
1253,8596,1700,0
420,8596,1700,9
1716,8596,1700,8
1901,8596,1700,0
655,8596,1701,0
914,8596,1701,3
2271,8596,1701,8
517,8596,1701,8
1995,8596,1702,4
2120,8596,1702,9
159,8596,1702,8
2415,8596,1702,4
59,8596,1703,8
467,8596,1703,6
115,8596,1703,4
1667,8596,1703,6
582,8596,1703,1
941,8596,1703,0
960,8596,1703,4
2431,8596,1703,5
2441,8596,1704,0
105,8596,1704,4
1526,8596,1704,0
2408,8596,1704,0
2073,8596,1704,7
673,8596,1704,2
619,8596,1705,8
2472,8596,1705,1
876,8596,1705,8
77,8596,1705,6
871,8596,1705,5
2285,8596,1705,9
1967,8596,1705,6
1357,8596,1705,8
1853,8596,1706,0
1831,8596,1706,5
515,8596,1706,9
11,8596,1706,0
1959,8596,1707,1
1304,8596,1707,3
1843,8596,1707,2
1494,8596,1707,1
1790,8596,1707,9
518,8596,1707,0
1867,8596,1707,8
86,8596,1707,5
1288,8596,1707,2
1071,8596,1708,8
2405,8596,1708,9
630,8596,1708,4
493,8596,1708,2
360,8596,1709,9
1819,8596,1709,8
1414,8596,1709,8
1184,8596,1709,3
1276,8596,1709,5
565,8596,1709,0
155,8596,1709,4
2252,8596,1710,6
1784,8596,1711,3
2356,8596,1711,5
1330,8596,1712,0
1576,8596,1712,5
1027,8596,1712,8
1532,8596,1712,6
2170,8596,1712,0
774,8596,1712,1
2437,8596,1713,8
929,8596,1713,3
2154,8596,1713,1
1703,8596,1713,0
2451,8596,1713,8
625,8596,1713,0
2274,8596,1713,1
255,8596,1713,4
5,8596,1713,4
1994,8596,1713,3
2332,8596,1713,8
236,8596,1714,5
1910,8596,1714,9
2493,8596,1714,7
1776,8596,1714,8
958,8596,1714,2
566,8596,1715,0
2367,8596,1715,1
1471,8596,1715,5
1998,8596,1715,7
2199,8596,1716,1
2099,8596,1716,3
1699,8596,1716,8
966,8596,1716,8
2009,8596,1717,3
1231,8596,1717,5
2214,8596,1718,1
1208,8596,1718,0
67,8596,1719,6
1731,8596,1719,8
379,8596,1719,8
1922,8596,1719,6
487,8596,1719,6
2095,8596,1719,0
1358,8596,1719,0
546,8596,1719,8
110,8596,1719,9
1805,8596,1719,9
418,8596,1720,7
1383,8596,1721,7
1943,8596,1721,0
1368,8596,1721,7
2068,8596,1721,2
1379,8596,1721,3
2403,8596,1721,7
1105,8596,1721,0
93,8596,1721,2
1738,8596,1721,2
2285,8596,1722,9
1712,8596,1722,6
1788,8596,1723,7
1787,8596,1723,6
1429,8596,1723,8
562,8596,1723,8
1566,8596,1723,8
621,8596,1723,8
249,8596,1723,8
1932,8596,1723,1
2294,8596,1723,3
860,8596,1723,9
1876,8596,1724,5
1807,8596,1724,8
2236,8596,1724,5
1692,8596,1724,1
2142,8596,1724,1
2110,8596,1724,0
1206,8596,1724,8
237,8596,1725,6
507,8596,1725,1
463,8596,1725,2
606,8596,1725,8
2008,8596,1726,2
2456,8596,1726,0
1933,8596,1726,2
1886,8596,1727,0
1875,8596,1727,4
1752,8596,1727,1
2167,8596,1727,8
943,8596,1727,2
2268,8596,1728,7
399,8596,1728,8
1887,8596,1728,1
529,8596,1728,8
2289,8596,1728,1
563,8596,1729,0
847,8596,1729,8
257,8596,1730,6
1696,8596,1730,5
740,8596,1731,9
952,8596,1731,8
1917,8596,1731,1
1593,8596,1732,7
437,8596,1732,6
112,8596,1733,1
128,8596,1733,7
1799,8596,1733,3
2295,8596,1733,4
1815,8596,1733,4
2268,8596,1734,7
1226,8596,1734,0
797,8596,1734,6
1841,8596,1734,0
576,8596,1734,8
231,8596,1734,0
278,8596,1734,7
2017,8596,1734,8
283,8596,1735,2
828,8596,1736,7
643,8596,1736,2
2098,8596,1737,2
1056,8596,1737,8
694,8596,1737,8
717,8596,1737,1
733,8596,1737,2
503,8596,1738,0
732,8596,1738,1
350,8596,1740,9
1575,8596,1740,4
818,8596,1740,0
1893,8596,1740,7
477,8596,1740,6
1560,8596,1741,4
1445,8596,1741,9
1404,8596,1741,1
2085,8596,1741,4
462,8596,1741,1
586,8596,1742,5
863,8596,1742,0
370,8596,1742,9
1460,8596,1742,9
377,8596,1743,6
1249,8596,1743,8
35,8596,1743,4
765,8596,1743,4
2390,8596,1744,9
1762,8596,1744,8
1323,8596,1744,7
581,8596,1744,0
1269,8596,1744,1
826,8596,1745,5
2039,8596,1745,3
1848,8596,1745,7
52,8596,1745,1
1268,8596,1745,0
2149,8596,1747,8
2468,8596,1747,0
1485,8596,1747,4
1799,8596,1748,3
2472,8596,1748,1
1786,8596,1748,5
1312,8596,1748,8
2151,8596,1749,8
505,8596,1749,0
521,8596,1749,0
2201,8596,1750,0
1922,8596,1750,6
1209,8596,1750,1
662,8596,1751,6
288,8596,1751,7
269,8596,1752,8
2374,8596,1754,8
2001,8596,1754,8
1002,8596,1754,1
97,8596,1754,6
146,8596,1754,5
2459,8596,1754,3
1037,8596,1755,6
484,8596,1755,3
744,8596,1756,1
330,8596,1756,9
996,8596,1756,8
1110,8596,1756,4
1902,8596,1756,1
2375,8596,1756,9
484,8596,1756,3
2107,8596,1756,8
21,8596,1756,0
745,8596,1756,0
504,8596,1756,1
2002,8596,1756,8
517,8596,1756,8
2273,8596,1756,0
1047,8596,1757,1
859,8596,1757,8
2481,8596,1757,8
2175,8596,1757,4
1715,8596,1757,9
752,8596,1758,6
2042,8596,1758,6
1903,8596,1758,2
61,8596,1759,0
2127,8596,1759,1
2488,8596,1759,2
970,8596,1759,0
932,8596,1760,6
834,8596,1760,1
1327,8596,1760,8
1155,8596,1760,4
135,8596,1760,4
34,8596,1761,3
2209,8596,1761,8
1133,8596,1761,0
617,8596,1761,6
1037,8596,1761,6
678,8596,1762,7
