userid,dataid,timestamp,location
2468,14367,696,0
2070,14367,697,4
1702,14367,697,8
471,14367,698,0
2156,14367,700,0
1463,14367,701,0
2042,14367,701,6
2048,14367,702,0
627,14367,702,1
79,14367,702,8
2061,14367,703,8
1436,14367,703,0
764,14367,704,3
1887,14367,704,1
1450,14367,704,0
254,14367,705,3
1137,14367,705,1
844,14367,706,8
1293,14367,706,7
580,14367,707,0
642,14367,708,1
193,14367,710,2
78,14367,710,7
53,14367,711,2
252,14367,713,1
325,14367,714,4
1871,14367,714,0
1840,14367,714,0
1305,14367,715,4
876,14367,716,8
2058,14367,716,7
2195,14367,717,9
470,14367,717,9
1384,14367,717,8
1685,14367,718,9
1925,14367,719,9
1136,14367,719,0
1588,14367,719,2
325,14367,719,4
1941,14367,720,8
2143,14367,722,2
1993,14367,722,2
120,14367,724,9
1346,14367,725,0
37,14367,726,6
2034,14367,726,1
177,14367,726,6
353,14367,726,2
1831,14367,726,5
752,14367,727,6
1419,14367,727,1
1059,14367,728,1
2475,14367,728,4
1240,14367,730,0
1508,14367,730,0
59,14367,731,8
2417,14367,732,6
2294,14367,732,3
546,14367,734,8
2078,14367,734,0
1956,14367,734,8
2350,14367,734,0
2252,14367,735,6
922,14367,735,8
1940,14367,735,9
933,14367,736,7
2272,14367,737,8
1543,14367,737,2
496,14367,737,5
417,14367,738,6
1192,14367,738,8
991,14367,739,5
1160,14367,739,9
258,14367,739,7
533,14367,739,0
925,14367,739,0
1135,14367,740,0
2381,14367,740,0
2332,14367,740,8
2038,14367,740,2
2415,14367,744,4
484,14367,744,3
724,14367,745,8
817,14367,745,8
1972,14367,746,8
1889,14367,746,3
453,14367,746,2
1590,14367,746,4
1257,14367,747,1
2475,14367,748,4
2247,14367,748,1
551,14367,749,0
75,14367,749,4
801,14367,759,8
482,14367,759,1
1425,14367,759,4
1241,14367,760,0
1229,14367,761,3
586,14367,762,5
1836,14367,763,8
1035,14367,764,4
2356,14367,769,5
1264,14367,770,8
922,14367,771,8
1831,14367,776,5
1924,14367,776,8
2124,14367,777,1
935,14367,778,9
469,14367,786,8
891,14367,786,8
1140,14367,787,4
2137,14367,787,8
441,14367,787,0
159,14367,787,8
357,14367,789,6
2072,14367,790,6
490,14367,790,9
900,14367,791,4
1658,14367,792,0
214,14367,793,3
2064,14367,793,1
367,14367,795,6
2372,14367,796,6
1456,14367,796,5
1953,14367,797,7
461,14367,797,0
795,14367,797,4
44,14367,798,3
682,14367,798,8
2101,14367,799,5
795,14367,800,4
1973,14367,800,0
1115,14367,801,9
2133,14367,801,7
1312,14367,802,8
2162,14367,803,6
2456,14367,803,0
1995,14367,803,4
1521,14367,804,8
2401,14367,804,5
1039,14367,805,8
2332,14367,805,8
555,14367,806,4
1682,14367,807,6
1242,14367,807,1
520,14367,809,0
174,14367,811,3
731,14367,811,0
32,14367,812,1
1183,14367,812,2
659,14367,814,3
2245,14367,814,0
1759,14367,815,8
200,14367,815,9
485,14367,815,4
2385,14367,815,4
959,14367,816,3
951,14367,817,8
2349,14367,817,1
1739,14367,817,3
158,14367,817,7
2365,14367,818,0
1855,14367,818,0
609,14367,818,1
179,14367,819,8
1474,14367,819,8
1951,14367,820,5
238,14367,820,7
203,14367,822,2
1707,14367,823,1
1053,14367,823,7
903,14367,823,7
1668,14367,823,7
1589,14367,824,3
298,14367,824,7
1169,14367,825,3
989,14367,825,3
1990,14367,826,0
1213,14367,827,2
1543,14367,827,2
1306,14367,827,5
1757,14367,828,6
2442,14367,829,1
1685,14367,829,9
1784,14367,830,3
1188,14367,831,7
2356,14367,833,5
1870,14367,834,0
356,14367,835,5
803,14367,836,0
571,14367,837,5
2160,14367,837,4
959,14367,839,3
582,14367,840,1
370,14367,843,9
1238,14367,846,0
50,14367,846,9
1276,14367,847,5
360,14367,848,9
882,14367,850,1
2110,14367,850,0
692,14367,851,6
2194,14367,853,8
495,14367,854,4
2415,14367,857,4
1604,14367,857,3
1592,14367,858,6
541,14367,862,5
737,14367,863,6
677,14367,864,6
1997,14367,865,6
848,14367,865,0
523,14367,865,2
113,14367,866,2
381,14367,867,0
165,14367,867,4
503,14367,869,0
1096,14367,871,5
172,14367,871,1
835,14367,872,0
891,14367,872,8
2169,14367,872,1
2185,14367,872,0
1008,14367,873,7
1584,14367,873,1
399,14367,874,8
2170,14367,874,0
733,14367,874,2
1280,14367,875,9
2454,14367,877,1
834,14367,878,1
2208,14367,879,7
1369,14367,881,8
919,14367,881,8
157,14367,882,6
2469,14367,883,1
714,14367,883,1
353,14367,885,2
581,14367,886,0
2128,14367,886,2
227,14367,887,6
730,14367,887,0
1515,14367,887,4
864,14367,888,1
1066,14367,888,5
420,14367,889,9
1352,14367,889,6
1219,14367,889,8
1842,14367,889,1
501,14367,892,8
796,14367,892,5
1899,14367,894,1
1949,14367,894,3
1557,14367,895,1
2373,14367,896,7
262,14367,896,1
2296,14367,896,5
438,14367,896,7
1492,14367,897,8
331,14367,897,0
2104,14367,899,8
1414,14367,900,8
459,14367,900,8
1994,14367,901,3
238,14367,901,7
1225,14367,901,0
950,14367,901,9
294,14367,903,3
1058,14367,903,0
2137,14367,904,8
665,14367,906,9
2228,14367,906,0
1332,14367,907,1
458,14367,907,7
392,14367,907,1
1995,14367,908,4
2247,14367,909,1
1587,14367,909,1
1346,14367,909,0
165,14367,910,4
804,14367,910,1
1622,14367,910,6
1968,14367,910,7
1499,14367,911,3
1184,14367,911,3
2263,14367,911,2
1106,14367,914,0
624,14367,914,1
945,14367,916,4
2430,14367,916,4
308,14367,916,7
2144,14367,918,3
1534,14367,919,8
1800,14367,919,4
1336,14367,920,5
405,14367,920,4
1808,14367,920,0
1743,14367,920,7
1467,14367,921,1
2136,14367,922,8
233,14367,922,2
1625,14367,925,9
920,14367,925,9
1787,14367,927,6
1331,14367,928,0
2215,14367,928,0
2115,14367,929,4
1376,14367,929,0
2033,14367,930,0
2008,14367,930,2
1924,14367,931,8
2062,14367,932,8
665,14367,932,9
147,14367,933,6
1779,14367,934,1
1318,14367,934,2
1339,14367,935,8
785,14367,935,9
2165,14367,935,9
2361,14367,935,8
242,14367,935,1
1129,14367,936,8
2256,14367,936,8
1260,14367,937,4
1589,14367,937,3
1281,14367,937,8
1313,14367,938,0
1979,14367,938,3
54,14367,938,3
1383,14367,939,7
1598,14367,940,0
1653,14367,940,7
1242,14367,940,1
945,14367,941,4
1623,14367,943,7
1428,14367,943,7
2004,14367,944,1
1569,14367,944,1
1906,14367,945,5
2007,14367,945,1
2299,14367,946,8
1134,14367,948,1
697,14367,948,8
1600,14367,949,0
1388,14367,950,0
101,14367,951,0
1356,14367,953,8
458,14367,953,7
2193,14367,954,7
656,14367,956,0
1838,14367,956,0
1022,14367,957,6
71,14367,958,0
1195,14367,961,0
535,14367,961,0
989,14367,962,3
2345,14367,962,9
40,14367,962,9
2426,14367,964,0
1584,14367,965,1
602,14367,965,6
1916,14367,966,0
1036,14367,966,5
1196,14367,968,0
483,14367,968,2
1066,14367,970,5
20,14367,970,9
1120,14367,971,0
2378,14367,971,0
757,14367,972,8
1971,14367,973,8
1744,14367,973,8
2126,14367,973,0
2055,14367,973,4
917,14367,977,6
998,14367,979,0
398,14367,980,7
1629,14367,981,1
703,14367,981,2
2309,14367,981,3
445,14367,982,4
1804,14367,983,8
1916,14367,983,0
1486,14367,984,5
420,14367,984,9
1610,14367,985,9
2189,14367,986,3
2190,14367,986,4
2254,14367,987,8
1451,14367,987,0
1285,14367,987,0
555,14367,988,4
2096,14367,989,0
1000,14367,990,0
821,14367,991,0
1240,14367,991,0
495,14367,992,4
333,14367,992,2
2437,14367,992,8
1667,14367,992,6
2414,14367,994,3
1060,14367,994,0
1825,14367,995,0
1893,14367,995,7
295,14367,998,4
1444,14367,1000,8
1366,14367,1000,5
953,14367,1001,0
1521,14367,1001,8
223,14367,1002,2
1616,14367,1003,0
1360,14367,1004,0
2305,14367,1005,0
1452,14367,1006,1
875,14367,1006,9
451,14367,1006,0
1031,14367,1006,0
1139,14367,1006,3
1201,14367,1006,5
974,14367,1008,3
1525,14367,1009,0
2312,14367,1014,6
2341,14367,1018,5
64,14367,1018,3
2102,14367,1019,6
1286,14367,1020,0
1056,14367,1020,8
1968,14367,1021,7
1309,14367,1022,8
27,14367,1023,6
2235,14367,1023,4
1618,14367,1025,2
1675,14367,1027,0
2383,14367,1028,2
441,14367,1028,0
1245,14367,1029,4
2326,14367,1030,5
220,14367,1030,9
902,14367,1031,6
298,14367,1031,7
1166,14367,1031,0
1491,14367,1032,8
1005,14367,1032,4
1741,14367,1034,5
2340,14367,1035,4
1547,14367,1035,6
2340,14367,1037,4
783,14367,1039,7
335,14367,1040,4
1917,14367,1040,1
1985,14367,1041,9
1973,14367,1042,0
1593,14367,1043,7
205,14367,1045,4
1193,14367,1046,0
848,14367,1047,0
1527,14367,1047,1
1168,14367,1047,2
1917,14367,1048,1
2131,14367,1049,5
207,14367,1051,6
2450,14367,1052,9
1908,14367,1053,7
1179,14367,1054,1
63,14367,1057,2
346,14367,1058,5
2316,14367,1058,8
897,14367,1058,1
1178,14367,1059,0
1313,14367,1060,0
1142,14367,1060,6
1553,14367,1061,0
847,14367,1061,8
1762,14367,1062,8
882,14367,1062,1
624,14367,1063,1
50,14367,1063,9
2397,14367,1065,1
1583,14367,1069,0
950,14367,1069,9
2349,14367,1069,1
1262,14367,1070,6
1898,14367,1072,0
1493,14367,1078,0
2023,14367,1079,2
647,14367,1079,6
1710,14367,1081,4
778,14367,1082,2
2314,14367,1083,8
2007,14367,1083,1
2119,14367,1085,8
1790,14367,1086,9
2121,14367,1086,8
1178,14367,1088,0
2036,14367,1089,0
549,14367,1089,1
2090,14367,1089,9
91,14367,1090,0
720,14367,1092,4
1177,14367,1092,8
2150,14367,1092,9
544,14367,1092,8
2105,14367,1093,9
2054,14367,1093,3
955,14367,1093,0
930,14367,1095,4
890,14367,1096,9
379,14367,1097,8
1288,14367,1099,2
1288,14367,1099,2
238,14367,1100,7
1395,14367,1100,4
468,14367,1100,7
2309,14367,1101,3
2196,14367,1101,8
2218,14367,1102,2
1835,14367,1102,9
690,14367,1103,4
1479,14367,1103,1
116,14367,1104,5
1854,14367,1105,1
705,14367,1110,4
1129,14367,1110,8
1672,14367,1111,8
1870,14367,1115,0
784,14367,1122,8
2015,14367,1122,9
585,14367,1122,4
236,14367,1122,5
2235,14367,1122,4
2332,14367,1122,8
1089,14367,1122,1
1595,14367,1122,9
1260,14367,1122,4
305,14367,1122,4
1163,14367,1122,0
1599,14367,1123,1
35,14367,1123,4
2421,14367,1123,8
417,14367,1123,6
1824,14367,1123,1
2412,14367,1123,1
1089,14367,1123,1
1408,14367,1123,2
2466,14367,1123,8
2251,14367,1124,5
1275,14367,1124,4
952,14367,1124,8
1850,14367,1124,9
1394,14367,1124,3
406,14367,1124,5
412,14367,1124,1
1842,14367,1124,1
419,14367,1128,8
360,14367,1134,9
228,14367,1135,7
2370,14367,1135,4
2031,14367,1135,8
261,14367,1136,0
2104,14367,1136,8
1584,14367,1136,1
3,14367,1137,2
701,14367,1137,0
1361,14367,1137,0
1104,14367,1137,1
2145,14367,1138,4
1707,14367,1139,1
581,14367,1140,0
1151,14367,1140,0
2215,14367,1142,0
1515,14367,1146,4
406,14367,1146,5
682,14367,1149,8
1773,14367,1149,7
813,14367,1149,7
925,14367,1152,0
2335,14367,1153,0
837,14367,1154,1
1269,14367,1158,1
1235,14367,1159,9
1329,14367,1160,1
1588,14367,1161,2
1447,14367,1164,8
1285,14367,1165,0
2036,14367,1165,0
189,14367,1169,8
2291,14367,1170,0
429,14367,1172,8
394,14367,1173,3
1729,14367,1175,8
2258,14367,1176,0
163,14367,1180,2
1762,14367,1181,8
908,14367,1182,0
437,14367,1183,6
2158,14367,1184,2
129,14367,1184,8
1550,14367,1186,9
23,14367,1187,2
1429,14367,1188,8
2327,14367,1189,6
836,14367,1190,0
1392,14367,1194,1
64,14367,1195,3
1436,14367,1202,0
92,14367,1207,1
2359,14367,1207,8
2065,14367,1208,0
2437,14367,1208,8
423,14367,1209,2
1995,14367,1209,4
1397,14367,1211,6
642,14367,1212,1
1736,14367,1213,0
813,14367,1213,7
2367,14367,1213,1
1641,14367,1214,8
2373,14367,1214,7
2006,14367,1215,0
2177,14367,1216,6
668,14367,1216,0
1756,14367,1218,5
2318,14367,1219,0
1541,14367,1219,0
1510,14367,1221,0
1542,14367,1221,1
822,14367,1221,1
1733,14367,1222,0
2323,14367,1222,2
1978,14367,1222,2
925,14367,1223,0
319,14367,1224,8
192,14367,1224,1
319,14367,1224,8
2343,14367,1224,7
1972,14367,1224,8
1804,14367,1227,8
1939,14367,1227,8
2004,14367,1228,1
2164,14367,1228,8
2478,14367,1229,7
1909,14367,1231,8
1329,14367,1231,1
1488,14367,1231,7
1612,14367,1232,8
1168,14367,1236,2
1197,14367,1236,1
1313,14367,1237,0
1833,14367,1237,7
2459,14367,1237,3
1666,14367,1237,5
1464,14367,1238,1
672,14367,1238,1
1400,14367,1239,9
1897,14367,1239,8
1326,14367,1240,8
626,14367,1241,0
2384,14367,1242,3
1780,14367,1242,0
555,14367,1242,4
656,14367,1242,0
697,14367,1243,8
736,14367,1244,5
914,14367,1248,3
24,14367,1248,3
2368,14367,1248,2
2188,14367,1249,2
1586,14367,1249,0
1855,14367,1249,0
2142,14367,1251,1
1336,14367,1251,5
656,14367,1251,0
1976,14367,1251,0
1159,14367,1252,8
2249,14367,1252,3
1332,14367,1252,1
1219,14367,1252,8
2121,14367,1253,8
1545,14367,1254,4
1034,14367,1255,3
2344,14367,1255,8
2240,14367,1262,9
1144,14367,1284,8
350,14367,1290,9
1252,14367,1294,8
1962,14367,1294,1
2329,14367,1294,8
1768,14367,1295,2
1694,14367,1295,3
1503,14367,1295,7
2034,14367,1295,1
1292,14367,1295,6
1128,14367,1295,7
1734,14367,1296,1
642,14367,1296,1
1905,14367,1296,4
1400,14367,1296,9
1761,14367,1297,8
2477,14367,1297,6
469,14367,1297,8
1403,14367,1298,0
1860,14367,1298,4
854,14367,1298,3
669,14367,1298,1
1096,14367,1298,5
2029,14367,1299,8
559,14367,1299,8
1547,14367,1299,6
601,14367,1300,5
286,14367,1300,5
1205,14367,1301,9
600,14367,1301,4
2164,14367,1302,8
552,14367,1303,1
620,14367,1303,9
1806,14367,1303,8
1718,14367,1304,0
1283,14367,1304,0
375,14367,1304,4
865,14367,1305,0
1363,14367,1305,2
1728,14367,1305,7
2150,14367,1305,9
658,14367,1305,2
82,14367,1305,1
951,14367,1305,8
226,14367,1305,5
163,14367,1305,2
1571,14367,1305,0
1461,14367,1306,8
844,14367,1306,8
2102,14367,1306,6
1222,14367,1306,8
1951,14367,1306,5
238,14367,1306,7
187,14367,1306,6
488,14367,1306,7
1862,14367,1306,6
868,14367,1306,2
578,14367,1306,0
2295,14367,1306,4
1998,14367,1306,7
2389,14367,1306,8
1202,14367,1307,6
597,14367,1307,1
1151,14367,1309,0
1890,14367,1309,4
860,14367,1309,9
774,14367,1310,1
1735,14367,1310,0
1686,14367,1310,8
1864,14367,1311,8
2192,14367,1311,6
1517,14367,1311,6
1871,14367,1311,0
668,14367,1311,0
882,14367,1311,1
1523,14367,1312,0
378,14367,1312,7
1552,14367,1312,8
414,14367,1312,3
223,14367,1312,2
1308,14367,1313,7
560,14367,1313,9
755,14367,1313,9
1716,14367,1314,8
752,14367,1314,6
1405,14367,1314,0
1873,14367,1315,2
1470,14367,1315,4
780,14367,1315,4
1422,14367,1319,1
1655,14367,1319,9
1113,14367,1320,7
1596,14367,1329,8
91,14367,1346,0
323,14367,1346,2
1359,14367,1346,1
2230,14367,1346,0
1620,14367,1346,4
487,14367,1346,6
1854,14367,1346,1
2022,14367,1347,1
1332,14367,1347,1
1726,14367,1347,5
299,14367,1348,8
1354,14367,1349,8
284,14367,1350,3
137,14367,1350,6
991,14367,1352,5
1212,14367,1353,1
272,14367,1353,1
1167,14367,1354,1
443,14367,1354,2
699,14367,1354,1
34,14367,1354,3
907,14367,1354,8
28,14367,1354,7
934,14367,1354,8
1547,14367,1354,6
1850,14367,1355,9
1023,14367,1355,7
1068,14367,1355,7
412,14367,1355,1
1028,14367,1355,0
1417,14367,1355,8
514,14367,1356,8
1257,14367,1374,1
1199,14367,1374,3
1347,14367,1374,1
2480,14367,1374,9
1888,14367,1374,2
2440,14367,1374,0
2167,14367,1374,8
1326,14367,1374,8
2161,14367,1375,5
1383,14367,1375,7
929,14367,1375,3
143,14367,1375,2
1480,14367,1376,0
1049,14367,1376,3
1545,14367,1377,4
2048,14367,1377,0
898,14367,1377,2
1561,14367,1377,5
1189,14367,1378,8
504,14367,1378,1
2075,14367,1378,9
1119,14367,1379,1
219,14367,1379,8
2091,14367,1379,8
407,14367,1380,6
1957,14367,1381,8
2013,14367,1381,7
1003,14367,1381,2
399,14367,1382,8
1240,14367,1382,0
2196,14367,1382,8
211,14367,1383,0
2118,14367,1383,7
2283,14367,1383,7
2402,14367,1384,6
476,14367,1384,5
1517,14367,1384,6
1383,14367,1384,7
114,14367,1385,3
1251,14367,1385,8
767,14367,1385,6
568,14367,1385,2
2393,14367,1386,0
2342,14367,1388,6
140,14367,1388,9
746,14367,1389,0
1052,14367,1389,6
1065,14367,1389,4
1845,14367,1390,4
61,14367,1390,0
1567,14367,1391,8
1905,14367,1391,4
1028,14367,1391,0
1355,14367,1392,9
220,14367,1392,9
1583,14367,1392,0
1136,14367,1392,0
1089,14367,1392,1
2203,14367,1392,2
1701,14367,1393,8
1459,14367,1397,8
2047,14367,1398,8
1838,14367,1401,0
1015,14367,1409,0
1119,14367,1409,1
96,14367,1409,5
492,14367,1409,1
780,14367,1409,4
73,14367,1409,2
1743,14367,1409,7
1188,14367,1410,7
701,14367,1410,0
339,14367,1410,8
2347,14367,1410,8
240,14367,1410,9
808,14367,1410,2
1185,14367,1411,4
899,14367,1411,3
476,14367,1411,5
1858,14367,1411,2
2157,14367,1411,1
637,14367,1411,8
1825,14367,1412,0
2131,14367,1412,5
203,14367,1412,2
831,14367,1413,8
1497,14367,1414,1
1054,14367,1414,8
272,14367,1415,1
1305,14367,1415,4
609,14367,1415,1
285,14367,1415,4
1031,14367,1415,0
1961,14367,1416,0
1064,14367,1416,3
440,14367,1416,9
1017,14367,1417,1
1292,14367,1417,6
1775,14367,1417,9
1953,14367,1417,7
742,14367,1417,8
2248,14367,1417,2
2365,14367,1418,0
480,14367,1418,9
1410,14367,1418,4
465,14367,1418,4
1405,14367,1418,0
1895,14367,1418,9
1962,14367,1418,1
2351,14367,1419,0
2305,14367,1419,0
1508,14367,1419,0
1185,14367,1420,4
2459,14367,1420,3
1591,14367,1420,5
491,14367,1421,0
2192,14367,1421,6
1841,14367,1422,0
1504,14367,1422,8
789,14367,1423,1
995,14367,1423,9
2113,14367,1424,2
891,14367,1424,8
2306,14367,1424,0
1719,14367,1424,1
1877,14367,1424,6
2118,14367,1424,7
486,14367,1424,5
1843,14367,1424,2
635,14367,1425,9
61,14367,1425,0
1235,14367,1425,9
234,14367,1426,3
912,14367,1427,1
1594,14367,1427,8
1674,14367,1427,1
315,14367,1427,4
1745,14367,1427,9
844,14367,1427,8
441,14367,1428,0
1152,14367,1428,1
2111,14367,1428,0
1757,14367,1428,6
1133,14367,1429,0
1830,14367,1430,4
1864,14367,1430,8
1591,14367,1430,5
2118,14367,1431,7
810,14367,1431,4
1121,14367,1431,0
855,14367,1431,4
848,14367,1431,0
172,14367,1431,1
1608,14367,1431,7
593,14367,1432,0
978,14367,1432,7
398,14367,1433,7
92,14367,1433,1
23,14367,1434,2
611,14367,1434,0
2252,14367,1434,6
764,14367,1434,3
565,14367,1435,0
1073,14367,1435,0
239,14367,1436,8
1051,14367,1436,5
1881,14367,1436,8
1492,14367,1436,8
1914,14367,1436,1
1458,14367,1437,7
368,14367,1437,7
31,14367,1438,0
1554,14367,1438,1
368,14367,1438,7
1396,14367,1439,5
123,14367,1440,2
1080,14367,1440,4
375,14367,1440,4
2049,14367,1440,1
2049,14367,1440,1
908,14367,1440,0
1461,14367,1440,8
357,14367,1440,6
978,14367,1440,7
1384,14367,1440,8
604,14367,1441,8
1034,14367,1441,3
2175,14367,1441,4
1395,14367,1441,4
1309,14367,1441,8
2295,14367,1441,4
1461,14367,1442,8
1440,14367,1442,4
511,14367,1442,5
790,14367,1443,0
2291,14367,1443,0
1632,14367,1443,1
755,14367,1443,9
2340,14367,1443,4
1941,14367,1443,8
1321,14367,1443,5
1646,14367,1444,0
1904,14367,1444,3
74,14367,1444,3
2028,14367,1444,7
2001,14367,1445,8
305,14367,1445,4
997,14367,1445,8
1125,14367,1445,4
2222,14367,1445,6
27,14367,1445,6
472,14367,1445,1
498,14367,1445,7
1724,14367,1446,3
2413,14367,1446,2
1905,14367,1446,4
1731,14367,1446,8
2065,14367,1446,0
3,14367,1446,2
158,14367,1447,7
1223,14367,1447,0
809,14367,1447,3
1146,14367,1447,8
1375,14367,1447,0
753,14367,1447,7
470,14367,1447,9
2224,14367,1447,8
2488,14367,1448,2
560,14367,1448,9
2056,14367,1448,5
2354,14367,1448,3
1010,14367,1449,9
1372,14367,1449,8
365,14367,1449,4
184,14367,1449,3
2428,14367,1449,2
629,14367,1451,3
2030,14367,1451,9
2405,14367,1451,9
1130,14367,1451,9
2260,14367,1451,0
668,14367,1451,0
2299,14367,1451,8
126,14367,1451,5
857,14367,1452,6
430,14367,1452,9
1288,14367,1453,2
1247,14367,1453,6
1253,14367,1453,0
119,14367,1453,8
1032,14367,1453,1
527,14367,1453,6
2056,14367,1453,5
2402,14367,1453,6
257,14367,1454,6
1139,14367,1454,3
489,14367,1454,8
1648,14367,1454,2
2482,14367,1454,8
1125,14367,1455,4
1641,14367,1455,8
203,14367,1455,2
1574,14367,1455,3
76,14367,1455,5
1914,14367,1455,1
2009,14367,1455,3
1460,14367,1455,9
1109,14367,1456,3
1099,14367,1456,8
191,14367,1456,0
688,14367,1456,2
2104,14367,1457,8
971,14367,1457,0
207,14367,1457,6
519,14367,1457,1
2219,14367,1458,3
299,14367,1458,8
526,14367,1458,5
453,14367,1458,2
761,14367,1458,0
480,14367,1458,9
2065,14367,1458,0
2098,14367,1458,2
1098,14367,1459,7
1502,14367,1460,6
1669,14367,1460,8
900,14367,1460,4
1246,14367,1460,5
1740,14367,1460,4
165,14367,1460,4
1418,14367,1460,0
677,14367,1460,6
163,14367,1460,2
1118,14367,1460,0
902,14367,1460,6
522,14367,1460,1
744,14367,1460,1
935,14367,1460,9
2112,14367,1461,1
737,14367,1461,6
1589,14367,1461,3
583,14367,1461,2
1928,14367,1461,0
574,14367,1461,8
964,14367,1461,8
823,14367,1462,2
1920,14367,1462,4
2110,14367,1472,0
1038,14367,1473,7
1933,14367,1473,2
1890,14367,1473,4
1746,14367,1473,8
1301,14367,1473,0
1476,14367,1473,8
2419,14367,1473,8
520,14367,1473,0
824,14367,1474,3
1926,14367,1474,8
42,14367,1474,1
