userid,dataid,timestamp,location
1887,13651,774,1
744,13651,774,1
1721,13651,775,0
2017,13651,775,8
1476,13651,775,8
675,13651,775,4
1030,13651,775,0
1893,13651,775,7
1694,13651,775,3
1408,13651,776,2
667,13651,776,8
1875,13651,776,4
1164,13651,776,1
796,13651,776,5
1770,13651,776,4
188,13651,776,7
1900,13651,776,0
1864,13651,776,8
469,13651,776,8
2020,13651,776,0
134,13651,776,3
1897,13651,776,8
206,13651,777,5
1032,13651,777,1
145,13651,777,4
475,13651,777,4
532,13651,777,8
144,13651,777,3
254,13651,777,3
1154,13651,777,3
1032,13651,778,1
701,13651,778,0
757,13651,782,8
532,13651,783,8
1484,13651,783,3
1421,13651,783,0
1603,13651,783,2
1800,13651,784,4
94,13651,784,3
1457,13651,784,6
2207,13651,784,6
440,13651,784,9
1070,13651,784,9
1288,13651,784,2
1185,13651,790,4
1383,13651,791,7
1374,13651,791,1
1904,13651,791,3
185,13651,791,4
179,13651,792,8
314,13651,792,3
205,13651,792,4
2116,13651,792,5
1462,13651,795,8
2159,13651,795,3
38,13651,795,7
1329,13651,795,1
2310,13651,797,4
1952,13651,798,6
374,13651,798,3
35,13651,798,4
561,13651,798,8
3,13651,798,2
787,13651,798,8
2203,13651,799,2
1376,13651,799,0
2235,13651,799,4
1127,13651,799,6
610,13651,800,0
691,13651,800,5
990,13651,801,4
2289,13651,801,1
179,13651,802,8
1378,13651,803,2
379,13651,803,8
1961,13651,803,0
1780,13651,804,0
2313,13651,804,7
989,13651,804,3
2281,13651,804,5
1712,13651,805,6
1359,13651,805,1
905,13651,805,9
1855,13651,805,0
1284,13651,805,1
106,13651,806,5
2061,13651,806,8
1523,13651,807,0
2137,13651,807,8
1419,13651,807,1
1242,13651,807,1
1681,13651,808,5
920,13651,808,9
132,13651,808,1
2429,13651,808,3
795,13651,808,4
2227,13651,808,8
2401,13651,809,5
327,13651,809,6
895,13651,809,0
1461,13651,809,8
408,13651,810,7
2365,13651,810,0
532,13651,810,8
1837,13651,811,8
1662,13651,811,1
738,13651,811,7
1456,13651,812,5
2424,13651,812,1
2244,13651,813,1
685,13651,813,0
982,13651,813,8
28,13651,813,7
1267,13651,814,8
495,13651,814,4
1430,13651,814,9
961,13651,815,5
1095,13651,815,4
2177,13651,815,6
99,13651,816,8
2406,13651,816,8
941,13651,816,0
396,13651,816,5
644,13651,816,3
1326,13651,816,8
1461,13651,816,8
2092,13651,816,8
534,13651,816,1
1326,13651,817,8
1688,13651,818,0
2407,13651,818,8
408,13651,818,7
2082,13651,818,1
1046,13651,819,0
591,13651,819,8
1707,13651,822,1
1005,13651,824,4
566,13651,833,0
1075,13651,833,0
1979,13651,833,3
1806,13651,833,8
753,13651,833,7
860,13651,833,9
139,13651,840,8
1438,13651,842,2
683,13651,842,0
90,13651,844,9
2165,13651,844,9
513,13651,846,7
2186,13651,850,0
974,13651,852,3
2194,13651,853,8
1383,13651,853,7
1110,13651,854,4
887,13651,854,6
738,13651,854,7
496,13651,854,5
2383,13651,854,2
2337,13651,854,1
642,13651,854,1
1382,13651,855,6
2041,13651,858,5
904,13651,859,8
2189,13651,859,3
2255,13651,860,9
2470,13651,864,0
688,13651,867,2
1401,13651,872,8
487,13651,880,6
623,13651,882,0
767,13651,894,6
567,13651,899,1
1700,13651,900,9
2391,13651,901,8
629,13651,902,3
75,13651,902,4
1982,13651,903,6
1326,13651,903,8
2418,13651,903,7
964,13651,904,8
854,13651,906,3
486,13651,906,5
1003,13651,907,2
285,13651,908,4
1540,13651,908,0
638,13651,909,0
1561,13651,909,5
643,13651,909,2
1058,13651,910,0
2372,13651,910,6
821,13651,910,0
211,13651,911,0
1548,13651,911,7
1751,13651,911,0
738,13651,912,7
1709,13651,912,3
116,13651,914,5
1266,13651,929,8
1586,13651,930,0
1502,13651,930,6
2431,13651,930,5
2295,13651,930,4
2295,13651,930,4
398,13651,930,7
353,13651,931,2
41,13651,934,0
2054,13651,936,3
1268,13651,936,0
2064,13651,952,1
1037,13651,952,6
253,13651,956,2
1008,13651,956,7
2374,13651,956,8
667,13651,961,8
1980,13651,961,4
2172,13651,962,1
978,13651,962,7
89,13651,962,8
1656,13651,962,8
250,13651,963,9
1431,13651,964,8
319,13651,964,8
257,13651,964,6
2400,13651,964,4
1324,13651,965,8
1073,13651,965,0
1586,13651,965,0
585,13651,966,4
697,13651,978,8
90,13651,978,9
2152,13651,978,8
796,13651,978,5
1891,13651,979,5
1357,13651,979,8
2305,13651,979,0
253,13651,979,2
2219,13651,980,3
2198,13651,980,0
199,13651,980,8
1312,13651,980,8
323,13651,980,2
783,13651,980,7
1663,13651,980,2
2387,13651,981,6
2360,13651,981,9
724,13651,983,8
2157,13651,990,1
585,13651,991,4
489,13651,991,8
2429,13651,991,3
442,13651,991,1
2371,13651,992,5
1032,13651,992,1
765,13651,992,4
1442,13651,992,6
174,13651,993,3
1744,13651,997,8
542,13651,1006,6
841,13651,1007,5
927,13651,1011,1
2461,13651,1011,5
2414,13651,1012,3
1745,13651,1012,9
1845,13651,1015,4
1601,13651,1016,0
373,13651,1016,2
1436,13651,1017,0
221,13651,1021,0
174,13651,1022,3
450,13651,1022,9
1667,13651,1029,6
599,13651,1030,3
2492,13651,1030,6
779,13651,1030,3
1527,13651,1034,1
731,13651,1034,0
1909,13651,1034,8
991,13651,1034,5
563,13651,1035,0
461,13651,1039,0
1858,13651,1040,2
484,13651,1040,3
2353,13651,1040,2
663,13651,1043,7
1715,13651,1043,9
51,13651,1043,0
1754,13651,1043,3
957,13651,1048,1
1513,13651,1048,2
1662,13651,1049,1
1398,13651,1049,7
1915,13651,1049,0
1957,13651,1051,8
687,13651,1054,1
1833,13651,1054,7
1962,13651,1054,1
2374,13651,1054,8
567,13651,1054,1
823,13651,1055,2
1399,13651,1055,8
1492,13651,1055,8
1949,13651,1055,3
2316,13651,1055,8
444,13651,1055,3
1503,13651,1056,7
210,13651,1057,9
1658,13651,1057,0
76,13651,1057,5
306,13651,1057,5
2192,13651,1059,6
1330,13651,1059,0
813,13651,1060,7
1926,13651,1060,8
1935,13651,1060,4
453,13651,1060,2
1190,13651,1060,9
215,13651,1061,4
847,13651,1061,8
2275,13651,1062,0
1218,13651,1063,7
2420,13651,1065,9
781,13651,1066,5
1044,13651,1066,1
1359,13651,1067,1
1026,13651,1068,8
1686,13651,1068,8
1096,13651,1069,5
1334,13651,1069,3
1730,13651,1070,9
2308,13651,1071,2
1156,13651,1071,5
1928,13651,1072,0
718,13651,1073,2
865,13651,1077,0
155,13651,1081,4
1462,13651,1081,8
1407,13651,1081,1
610,13651,1081,0
1828,13651,1081,2
414,13651,1081,3
2454,13651,1082,1
742,13651,1082,8
46,13651,1083,5
1484,13651,1083,3
838,13651,1086,2
175,13651,1090,4
1186,13651,1093,5
291,13651,1100,0
2472,13651,1100,1
1909,13651,1101,8
131,13651,1102,0
1194,13651,1115,1
924,13651,1119,1
2328,13651,1119,7
2346,13651,1119,8
2402,13651,1119,6
2461,13651,1121,5
763,13651,1122,2
1797,13651,1122,1
834,13651,1122,1
1868,13651,1122,0
1756,13651,1122,5
2406,13651,1122,8
1899,13651,1122,1
786,13651,1122,8
2113,13651,1122,2
203,13651,1122,2
2128,13651,1122,2
133,13651,1122,2
407,13651,1122,6
1037,13651,1122,6
245,13651,1122,4
1085,13651,1122,9
2129,13651,1122,3
1630,13651,1123,0
1485,13651,1123,4
1520,13651,1124,9
1783,13651,1124,2
1026,13651,1124,8
1888,13651,1130,2
2006,13651,1130,0
221,13651,1132,0
1808,13651,1137,0
1009,13651,1137,8
234,13651,1137,3
2121,13651,1137,8
932,13651,1138,6
978,13651,1138,7
2234,13651,1139,3
1547,13651,1141,6
355,13651,1141,4
1531,13651,1145,5
1244,13651,1172,3
162,13651,1172,1
620,13651,1185,9
949,13651,1187,8
1383,13651,1187,7
1862,13651,1188,6
2453,13651,1189,0
1179,13651,1190,1
2442,13651,1191,1
437,13651,1191,6
469,13651,1193,8
879,13651,1194,1
160,13651,1194,9
13,13651,1195,2
209,13651,1201,8
675,13651,1215,4
909,13651,1215,1
2452,13651,1215,8
179,13651,1216,8
202,13651,1216,1
1587,13651,1216,1
920,13651,1216,9
1018,13651,1221,2
1473,13651,1221,7
1446,13651,1224,8
1872,13651,1224,1
1220,13651,1227,9
1138,13651,1227,2
999,13651,1227,1
2293,13651,1227,2
1904,13651,1228,3
1585,13651,1229,0
2124,13651,1245,1
2335,13651,1245,0
1075,13651,1248,0
2037,13651,1256,1
1911,13651,1256,8
1733,13651,1256,0
2051,13651,1256,0
459,13651,1257,8
1129,13651,1258,8
437,13651,1262,6
1191,13651,1266,8
1953,13651,1270,7
863,13651,1270,0
2497,13651,1271,8
945,13651,1271,4
1653,13651,1271,7
1912,13651,1272,8
1597,13651,1272,8
1405,13651,1272,0
503,13651,1273,0
574,13651,1273,8
33,13651,1273,2
1043,13651,1273,0
1428,13651,1275,7
1762,13651,1279,8
678,13651,1279,7
1961,13651,1279,0
1483,13651,1279,2
780,13651,1282,4
666,13651,1282,8
2322,13651,1282,1
291,13651,1283,0
584,13651,1283,3
105,13651,1283,4
1870,13651,1283,0
2088,13651,1284,7
10,13651,1284,9
1190,13651,1285,9
525,13651,1285,4
2319,13651,1285,1
2058,13651,1285,7
1110,13651,1285,4
1704,13651,1285,1
583,13651,1286,2
559,13651,1286,8
1665,13651,1287,4
1563,13651,1287,7
1086,13651,1287,8
1547,13651,1288,6
1943,13651,1289,0
461,13651,1290,0
1312,13651,1290,8
2210,13651,1291,9
20,13651,1291,9
1594,13651,1291,8
165,13651,1291,4
1354,13651,1291,8
182,13651,1291,1
484,13651,1291,3
1867,13651,1293,8
1270,13651,1293,0
1196,13651,1293,0
1962,13651,1294,1
455,13651,1294,4
2457,13651,1294,1
1549,13651,1294,8
2376,13651,1294,8
2314,13651,1294,8
1458,13651,1296,7
1496,13651,1297,0
1761,13651,1297,8
1175,13651,1298,9
1211,13651,1299,0
1255,13651,1306,0
950,13651,1322,9
909,13651,1322,1
2200,13651,1323,0
2049,13651,1327,1
1664,13651,1327,3
391,13651,1327,0
1808,13651,1327,0
291,13651,1327,0
3,13651,1328,2
1647,13651,1328,1
1430,13651,1328,9
402,13651,1328,1
1569,13651,1328,1
2410,13651,1329,0
1258,13651,1329,2
681,13651,1329,8
479,13651,1329,8
1253,13651,1329,0
846,13651,1329,8
1818,13651,1329,7
1001,13651,1332,0
2461,13651,1332,5
1264,13651,1333,8
949,13651,1333,8
226,13651,1333,5
354,13651,1334,3
1871,13651,1334,0
1139,13651,1334,3
1965,13651,1334,4
1576,13651,1334,5
2453,13651,1334,0
1299,13651,1334,1
1371,13651,1334,8
1741,13651,1335,5
2409,13651,1335,1
1752,13651,1335,1
2431,13651,1335,5
19,13651,1335,8
2395,13651,1335,0
594,13651,1336,1
1511,13651,1336,0
734,13651,1341,3
1893,13651,1352,7
2164,13651,1356,8
211,13651,1364,0
963,13651,1375,7
1357,13651,1375,8
953,13651,1375,0
1159,13651,1375,8
578,13651,1375,0
1083,13651,1375,7
1196,13651,1375,0
2111,13651,1375,0
645,13651,1375,4
1724,13651,1375,3
906,13651,1375,8
112,13651,1376,1
759,13651,1376,1
259,13651,1376,8
431,13651,1376,0
1223,13651,1376,0
1291,13651,1377,5
1731,13651,1377,8
1452,13651,1377,1
1002,13651,1377,1
597,13651,1377,1
2233,13651,1377,2
811,13651,1377,5
2339,13651,1377,3
869,13651,1378,3
271,13651,1378,0
929,13651,1378,3
1949,13651,1378,3
1378,13651,1378,2
670,13651,1378,0
1010,13651,1378,9
2208,13651,1378,7
488,13651,1378,7
1913,13651,1379,0
2193,13651,1379,7
141,13651,1379,0
573,13651,1379,7
338,13651,1379,7
19,13651,1379,8
1709,13651,1379,3
1704,13651,1380,1
2146,13651,1380,5
197,13651,1381,6
515,13651,1381,9
2036,13651,1381,0
2408,13651,1381,0
2406,13651,1381,8
671,13651,1381,0
1024,13651,1382,8
381,13651,1382,0
574,13651,1382,8
2243,13651,1382,0
92,13651,1382,1
1316,13651,1382,0
1456,13651,1383,5
2186,13651,1383,0
1313,13651,1383,0
954,13651,1383,1
1319,13651,1383,3
2200,13651,1383,0
2203,13651,1383,2
2280,13651,1383,4
1668,13651,1384,7
1541,13651,1384,0
1997,13651,1384,6
1961,13651,1384,0
642,13651,1384,1
1278,13651,1384,7
1946,13651,1384,0
939,13651,1385,1
1703,13651,1385,0
775,13651,1385,0
2071,13651,1385,5
1494,13651,1385,1
1864,13651,1385,8
957,13651,1385,1
830,13651,1385,9
2177,13651,1386,6
1385,13651,1386,9
2097,13651,1388,1
1989,13651,1388,1
1665,13651,1388,4
120,13651,1389,9
1728,13651,1389,7
445,13651,1389,4
1232,13651,1389,6
1622,13651,1389,6
1230,13651,1389,4
2290,13651,1390,0
832,13651,1391,8
2270,13651,1391,9
1194,13651,1391,1
1051,13651,1391,5
2460,13651,1392,4
480,13651,1392,9
1082,13651,1392,6
286,13651,1392,5
2485,13651,1393,0
1254,13651,1393,1
267,13651,1393,6
2488,13651,1394,2
2187,13651,1395,1
1445,13651,1395,9
84,13651,1395,3
1130,13651,1395,9
2422,13651,1395,8
1909,13651,1395,8
2264,13651,1396,3
54,13651,1396,3
1744,13651,1396,8
2317,13651,1396,8
1538,13651,1396,0
2301,13651,1397,8
1731,13651,1397,8
1140,13651,1397,4
2460,13651,1397,4
841,13651,1397,5
692,13651,1397,6
2397,13651,1397,1
1845,13651,1398,4
1649,13651,1398,3
1696,13651,1398,5
796,13651,1398,5
497,13651,1398,6
1416,13651,1399,8
131,13651,1399,0
2292,13651,1399,1
642,13651,1399,1
2067,13651,1399,1
962,13651,1400,6
2222,13651,1400,6
648,13651,1400,7
1953,13651,1403,7
2420,13651,1413,9
2489,13651,1413,3
1680,13651,1413,4
1391,13651,1413,0
1381,13651,1414,5
579,13651,1414,1
22,13651,1414,1
262,13651,1414,1
649,13651,1414,8
2477,13651,1414,6
1100,13651,1415,9
1995,13651,1415,4
2171,13651,1415,0
2288,13651,1415,0
130,13651,1415,9
1510,13651,1416,0
150,13651,1416,9
906,13651,1416,8
198,13651,1416,7
1585,13651,1416,0
849,13651,1416,1
1771,13651,1416,5
1291,13651,1416,5
1864,13651,1416,8
2080,13651,1417,0
1288,13651,1417,2
1154,13651,1418,3
1712,13651,1418,6
1502,13651,1418,6
469,13651,1418,8
1015,13651,1419,0
561,13651,1419,8
794,13651,1419,3
867,13651,1419,1
1415,13651,1419,9
2327,13651,1420,6
1653,13651,1420,7
2081,13651,1421,0
652,13651,1421,8
1144,13651,1421,8
1631,13651,1422,0
1372,13651,1423,8
1650,13651,1423,4
483,13651,1423,2
593,13651,1424,0
1871,13651,1424,0
107,13651,1424,6
1753,13651,1424,2
26,13651,1424,5
1714,13651,1424,8
602,13651,1424,6
1644,13651,1424,1
1377,13651,1424,1
40,13651,1424,9
1807,13651,1425,8
1481,13651,1425,0
621,13651,1425,8
1796,13651,1425,0
1249,13651,1425,8
1428,13651,1426,7
1220,13651,1426,9
1702,13651,1426,8
214,13651,1426,3
394,13651,1426,3
2136,13651,1426,8
1432,13651,1426,8
2395,13651,1426,0
2166,13651,1427,8
1801,13651,1434,5
581,13651,1435,0
643,13651,1435,2
1514,13651,1435,3
817,13651,1435,8
2123,13651,1435,0
342,13651,1435,1
1196,13651,1436,0
1298,13651,1436,0
1179,13651,1437,1
1458,13651,1437,7
2011,13651,1437,5
170,13651,1437,9
1318,13651,1438,2
1204,13651,1438,8
1982,13651,1438,6
1763,13651,1438,0
549,13651,1440,1
559,13651,1440,8
260,13651,1440,9
1176,13651,1440,8
225,13651,1440,4
1207,13651,1440,8
797,13651,1440,6
442,13651,1440,1
643,13651,1441,2
1350,13651,1441,4
253,13651,1441,2
469,13651,1441,8
1830,13651,1441,4
1595,13651,1441,9
262,13651,1442,1
1916,13651,1442,0
2093,13651,1442,0
1235,13651,1442,9
1708,13651,1442,2
794,13651,1442,3
613,13651,1443,2
685,13651,1443,0
1971,13651,1443,8
593,13651,1443,0
136,13651,1443,5
1948,13651,1443,2
1995,13651,1443,4
544,13651,1443,8
392,13651,1443,1
2474,13651,1443,3
1616,13651,1443,0
1120,13651,1444,0
2183,13651,1444,0
1676,13651,1444,0
1182,13651,1444,1
2010,13651,1444,4
937,13651,1444,8
1765,13651,1444,0
1291,13651,1445,5
1150,13651,1445,0
2354,13651,1445,3
1769,13651,1445,3
1284,13651,1445,1
274,13651,1445,3
982,13651,1445,8
1936,13651,1445,5
1963,13651,1445,2
316,13651,1445,5
2456,13651,1445,0
702,13651,1445,1
1259,13651,1445,3
1981,13651,1446,5
1862,13651,1446,6
815,13651,1446,9
1327,13651,1446,8
1439,13651,1446,3
2219,13651,1446,3
1454,13651,1446,3
402,13651,1446,1
494,13651,1446,3
305,13651,1446,4
1094,13651,1446,3
2430,13651,1446,4
1754,13651,1446,3
1602,13651,1446,1
1269,13651,1446,1
541,13651,1447,5
535,13651,1447,0
1481,13651,1447,0
1910,13651,1447,9
1160,13651,1447,9
753,13651,1447,7
1977,13651,1447,1
1131,13651,1448,8
249,13651,1448,8
449,13651,1448,8
638,13651,1448,0
1381,13651,1448,5
1983,13651,1448,7
56,13651,1448,5
879,13651,1448,1
825,13651,1448,4
3,13651,1449,2
2459,13651,1449,3
965,13651,1452,9
548,13651,1461,0
1217,13651,1461,6
701,13651,1461,0
1122,13651,1462,1
1639,13651,1462,8
2415,13651,1462,4
177,13651,1463,6
878,13651,1464,0
1275,13651,1464,4
893,13651,1465,0
107,13651,1465,6
18,13651,1465,7
286,13651,1465,5
290,13651,1465,9
1278,13651,1465,7
2378,13651,1465,0
1607,13651,1465,6
422,13651,1466,1
124,13651,1466,3
779,13651,1466,3
2292,13651,1466,1
2322,13651,1467,1
1877,13651,1467,6
1277,13651,1467,6
1226,13651,1467,0
1854,13651,1467,1
1633,13651,1468,2
1867,13651,1468,8
657,13651,1468,1
1352,13651,1468,6
2129,13651,1468,3
1467,13651,1468,1
79,13651,1468,8
1821,13651,1468,8
673,13651,1469,2
2121,13651,1469,8
1719,13651,1469,1
323,13651,1469,2
2168,13651,1472,0
1788,13651,1472,7
835,13651,1472,0
362,13651,1472,1
163,13651,1472,2
1303,13651,1473,2
1387,13651,1473,8
139,13651,1473,8
1215,13651,1473,4
1424,13651,1473,3
824,13651,1473,3
196,13651,1473,5
1408,13651,1473,2
1925,13651,1473,9
1619,13651,1473,3
409,13651,1473,8
876,13651,1473,8
456,13651,1473,5
2041,13651,1474,5
2009,13651,1474,3
686,13651,1478,0
1778,13651,1479,0
75,13651,1479,4
535,13651,1479,0
1324,13651,1479,8
2141,13651,1479,0
1064,13651,1479,3
570,13651,1479,4
1109,13651,1479,3
1590,13651,1479,4
261,13651,1479,0
143,13651,1479,2
1543,13651,1479,2
1344,13651,1479,1
512,13651,1479,6
1672,13651,1480,8
1992,13651,1480,1
1923,13651,1480,7
779,13651,1487,3
1258,13651,1494,2
1658,13651,1494,0
651,13651,1494,8
573,13651,1494,7
276,13651,1494,5
2480,13651,1495,9
371,13651,1495,0
1400,13651,1495,9
1887,13651,1495,1
1313,13651,1495,0
2340,13651,1495,4
119,13651,1495,8
1601,13651,1496,0
1367,13651,1496,6
2030,13651,1496,9
1847,13651,1496,6
1610,13651,1496,9
2052,13651,1497,1
1100,13651,1497,9
1216,13651,1497,5
2276,13651,1497,0
1585,13651,1497,0
174,13651,1498,3
542,13651,1498,6
1194,13651,1498,1
1913,13651,1498,0
2344,13651,1498,8
1639,13651,1499,8
1358,13651,1500,0
952,13651,1500,8
1724,13651,1500,3
176,13651,1500,5
1981,13651,1500,5
2207,13651,1500,6
1733,13651,1501,0
18,13651,1501,7
582,13651,1501,1
662,13651,1501,6
797,13651,1501,6
1231,13651,1501,5
2015,13651,1502,9
215,13651,1502,4
1380,13651,1502,4
781,13651,1502,5
151,13651,1502,0
1665,13651,1502,4
795,13651,1502,4
1401,13651,1504,8
1396,13651,1504,5
1423,13651,1504,2
917,13651,1504,6
506,13651,1507,0
388,13651,1507,7
517,13651,1507,8
2252,13651,1507,6
55,13651,1507,4
1271,13651,1507,0
876,13651,1521,8
1920,13651,1524,4
1182,13651,1524,1
982,13651,1524,8
123,13651,1524,2
1031,13651,1524,0
526,13651,1524,5
991,13651,1524,5
1269,13651,1524,1
1754,13651,1525,3
337,13651,1528,6
1637,13651,1528,6
1653,13651,1529,7
2334,13651,1529,1
2431,13651,1529,5
1408,13651,1529,2
433,13651,1529,2
1167,13651,1529,1
1383,13651,1530,7
520,13651,1530,0
1895,13651,1530,9
1560,13651,1531,4
551,13651,1531,0
1162,13651,1531,8
1188,13651,1532,7
1741,13651,1532,5
142,13651,1533,1
1092,13651,1533,1
886,13651,1533,5
257,13651,1533,6
137,13651,1534,6
344,13651,1534,3
753,13651,1535,7
254,13651,1535,3
1920,13651,1535,4
2351,13651,1535,0
87,13651,1535,6
275,13651,1535,4
1230,13651,1536,4
1789,13651,1536,8
