userid,dataid,timestamp,location
1436,13462,941,0
265,13462,944,4
1650,13462,944,4
2054,13462,947,3
2031,13462,948,8
2298,13462,956,7
360,13462,957,9
2398,13462,958,2
2424,13462,960,1
1902,13462,960,1
2420,13462,961,9
748,13462,966,2
1775,13462,968,9
2057,13462,968,6
784,13462,969,8
1531,13462,970,5
75,13462,970,4
1870,13462,972,0
2468,13462,973,0
700,13462,974,0
2473,13462,974,2
441,13462,977,0
72,13462,979,1
1329,13462,981,1
1895,13462,982,9
1820,13462,983,9
26,13462,984,5
877,13462,987,8
2264,13462,988,3
1611,13462,988,8
400,13462,988,9
1128,13462,989,7
1038,13462,991,7
2082,13462,991,1
307,13462,991,6
334,13462,992,3
916,13462,993,5
174,13462,995,3
227,13462,996,6
197,13462,999,6
1713,13462,1001,7
987,13462,1001,1
715,13462,1001,0
368,13462,1002,7
653,13462,1002,0
1265,13462,1003,9
1263,13462,1003,7
1381,13462,1003,5
2315,13462,1004,9
291,13462,1004,0
1529,13462,1004,3
799,13462,1005,8
618,13462,1005,7
535,13462,1005,0
2468,13462,1006,0
1711,13462,1007,5
1010,13462,1009,9
779,13462,1009,3
1240,13462,1010,0
1527,13462,1011,1
750,13462,1012,4
1650,13462,1013,4
1568,13462,1013,0
2103,13462,1014,7
584,13462,1014,3
1741,13462,1015,5
785,13462,1017,9
501,13462,1017,8
608,13462,1019,0
2485,13462,1020,0
940,13462,1020,0
2233,13462,1020,2
819,13462,1020,1
1408,13462,1023,2
1320,13462,1024,4
2155,13462,1025,0
765,13462,1025,4
1192,13462,1028,8
1852,13462,1029,8
1389,13462,1029,1
702,13462,1031,1
1281,13462,1032,8
2324,13462,1032,3
2065,13462,1034,0
2136,13462,1034,8
544,13462,1036,8
954,13462,1036,1
483,13462,1039,2
1198,13462,1041,2
165,13462,1041,4
865,13462,1042,0
443,13462,1043,2
869,13462,1045,3
308,13462,1045,7
2219,13462,1048,3
1662,13462,1050,1
872,13462,1052,6
2370,13462,1054,4
2391,13462,1055,8
2446,13462,1055,5
1666,13462,1059,5
726,13462,1060,8
1357,13462,1060,8
1720,13462,1064,0
2346,13462,1065,8
1358,13462,1071,0
269,13462,1071,8
1006,13462,1072,5
1686,13462,1075,8
2190,13462,1078,4
2431,13462,1079,5
2477,13462,1079,6
2023,13462,1082,2
356,13462,1084,5
1416,13462,1084,8
1482,13462,1086,1
1031,13462,1090,0
144,13462,1091,3
402,13462,1091,1
927,13462,1092,1
1129,13462,1095,8
1519,13462,1097,8
218,13462,1099,7
952,13462,1100,8
2485,13462,1100,0
1822,13462,1100,8
1498,13462,1101,2
2473,13462,1102,2
744,13462,1102,1
88,13462,1103,7
1857,13462,1104,1
325,13462,1105,4
543,13462,1106,7
1412,13462,1107,6
347,13462,1124,6
103,13462,1124,2
1929,13462,1124,1
1518,13462,1126,7
2099,13462,1127,3
505,13462,1127,0
16,13462,1127,5
1380,13462,1128,4
1518,13462,1129,7
877,13462,1129,8
528,13462,1130,7
863,13462,1134,0
2423,13462,1134,0
1047,13462,1135,1
458,13462,1135,7
1446,13462,1136,8
814,13462,1137,8
1227,13462,1138,1
975,13462,1143,4
1622,13462,1143,6
1579,13462,1152,8
2282,13462,1169,6
2275,13462,1173,0
606,13462,1175,8
1989,13462,1180,1
1322,13462,1181,6
617,13462,1183,6
977,13462,1185,6
2337,13462,1186,1
1909,13462,1187,8
558,13462,1188,7
1858,13462,1188,2
1659,13462,1189,1
2459,13462,1189,3
2412,13462,1191,1
2137,13462,1192,8
2200,13462,1200,0
608,13462,1209,0
616,13462,1210,5
1911,13462,1210,8
102,13462,1211,1
2397,13462,1211,1
1903,13462,1211,2
1713,13462,1211,7
213,13462,1213,2
1956,13462,1214,8
325,13462,1216,4
836,13462,1217,0
1391,13462,1217,0
2433,13462,1218,7
1737,13462,1219,1
1899,13462,1223,1
1794,13462,1223,1
1357,13462,1223,8
416,13462,1223,5
2278,13462,1224,2
721,13462,1225,5
777,13462,1225,1
94,13462,1227,3
2400,13462,1227,4
2490,13462,1227,4
1008,13462,1228,7
2432,13462,1228,6
1806,13462,1228,8
1432,13462,1229,8
1809,13462,1230,1
2266,13462,1232,5
2005,13462,1232,0
291,13462,1233,0
1015,13462,1233,0
893,13462,1234,0
1048,13462,1234,2
124,13462,1234,3
2296,13462,1236,5
1403,13462,1238,0
1897,13462,1238,8
1036,13462,1239,5
925,13462,1239,0
753,13462,1239,7
1309,13462,1239,8
1710,13462,1240,4
1945,13462,1242,0
388,13462,1243,7
2405,13462,1243,9
387,13462,1243,6
414,13462,1244,3
703,13462,1244,2
1129,13462,1248,8
1835,13462,1248,9
786,13462,1248,8
1632,13462,1249,1
1529,13462,1249,3
1855,13462,1249,0
1665,13462,1253,4
534,13462,1254,1
1659,13462,1254,1
1202,13462,1255,6
415,13462,1255,4
1621,13462,1256,5
733,13462,1257,2
1355,13462,1257,9
238,13462,1257,7
878,13462,1260,0
2395,13462,1270,0
520,13462,1281,0
900,13462,1286,4
45,13462,1286,4
214,13462,1287,3
1669,13462,1288,8
830,13462,1288,9
423,13462,1294,2
1634,13462,1294,3
2031,13462,1298,8
235,13462,1299,4
2108,13462,1299,0
2404,13462,1299,8
811,13462,1299,5
2282,13462,1299,6
1348,13462,1299,2
2296,13462,1299,5
2489,13462,1299,3
2499,13462,1299,1
862,13462,1300,8
683,13462,1300,0
596,13462,1300,0
2289,13462,1300,1
2256,13462,1300,8
1011,13462,1300,8
93,13462,1300,2
1677,13462,1301,1
1312,13462,1301,8
401,13462,1301,0
842,13462,1304,6
1385,13462,1304,9
1785,13462,1304,4
1960,13462,1304,0
831,13462,1305,8
885,13462,1305,4
242,13462,1305,1
2382,13462,1305,1
592,13462,1305,8
1368,13462,1305,7
210,13462,1305,9
1520,13462,1305,9
1257,13462,1305,1
1491,13462,1306,8
1431,13462,1306,8
561,13462,1306,8
1225,13462,1306,0
613,13462,1306,2
1327,13462,1306,8
1591,13462,1306,5
1354,13462,1306,8
602,13462,1306,6
365,13462,1306,4
128,13462,1306,7
88,13462,1306,7
71,13462,1307,0
1229,13462,1307,3
1114,13462,1307,8
385,13462,1312,4
1290,13462,1312,4
684,13462,1312,1
1468,13462,1313,2
340,13462,1313,9
2083,13462,1313,2
297,13462,1313,6
1348,13462,1314,2
1192,13462,1314,8
1345,13462,1314,0
2012,13462,1314,6
1389,13462,1314,1
1129,13462,1314,8
867,13462,1314,1
2375,13462,1314,9
955,13462,1315,0
2448,13462,1315,7
1228,13462,1315,2
459,13462,1315,8
560,13462,1316,9
241,13462,1316,0
1459,13462,1321,8
1827,13462,1323,1
1969,13462,1328,8
1755,13462,1330,4
1731,13462,1337,8
1717,13462,1339,8
433,13462,1339,2
2349,13462,1339,1
1146,13462,1339,8
2435,13462,1339,9
548,13462,1339,0
1973,13462,1340,0
2195,13462,1340,9
1529,13462,1340,3
2292,13462,1340,1
1472,13462,1340,6
738,13462,1341,7
1240,13462,1341,0
1047,13462,1341,1
740,13462,1341,9
328,13462,1341,7
708,13462,1342,7
2139,13462,1342,1
1250,13462,1342,9
1810,13462,1342,0
1031,13462,1343,0
2388,13462,1346,7
2016,13462,1348,8
1921,13462,1362,5
1011,13462,1368,8
575,13462,1368,9
1898,13462,1368,0
2067,13462,1368,1
306,13462,1368,5
2106,13462,1369,8
2102,13462,1369,6
1344,13462,1369,1
897,13462,1369,1
2097,13462,1369,1
496,13462,1369,5
677,13462,1369,6
212,13462,1370,1
1965,13462,1370,4
422,13462,1370,1
574,13462,1370,8
1146,13462,1370,8
2246,13462,1370,0
1963,13462,1383,2
771,13462,1383,8
193,13462,1384,2
657,13462,1384,1
2263,13462,1384,2
1946,13462,1384,0
377,13462,1385,6
334,13462,1385,3
2139,13462,1386,1
999,13462,1387,1
1984,13462,1389,8
2434,13462,1389,8
1255,13462,1391,0
2011,13462,1392,5
1896,13462,1392,8
1432,13462,1392,8
2203,13462,1392,2
1469,13462,1392,3
512,13462,1393,6
1892,13462,1393,6
2109,13462,1394,1
2234,13462,1395,3
181,13462,1402,0
1997,13462,1402,6
1391,13462,1402,0
1696,13462,1402,5
705,13462,1402,4
620,13462,1403,9
493,13462,1403,2
1197,13462,1404,1
1049,13462,1404,3
2135,13462,1404,9
2449,13462,1404,8
1724,13462,1405,3
2284,13462,1405,8
2370,13462,1405,4
1864,13462,1406,8
32,13462,1406,1
117,13462,1406,6
848,13462,1406,0
358,13462,1407,7
1235,13462,1408,9
1185,13462,1408,4
834,13462,1408,1
2054,13462,1409,3
413,13462,1409,2
1594,13462,1409,8
1965,13462,1409,4
2480,13462,1409,9
2432,13462,1410,6
941,13462,1410,0
1559,13462,1410,3
240,13462,1410,9
534,13462,1410,1
130,13462,1410,9
296,13462,1411,5
912,13462,1411,1
2003,13462,1411,0
1681,13462,1411,5
2164,13462,1411,8
1724,13462,1412,3
2093,13462,1412,0
1436,13462,1412,0
599,13462,1412,3
1043,13462,1413,0
1685,13462,1413,9
2182,13462,1413,8
820,13462,1414,0
2309,13462,1415,3
934,13462,1416,8
1338,13462,1417,7
551,13462,1417,0
1162,13462,1417,8
585,13462,1417,4
191,13462,1418,0
2,13462,1418,1
2126,13462,1418,0
1674,13462,1418,1
865,13462,1418,0
1979,13462,1419,3
288,13462,1419,7
1908,13462,1419,7
704,13462,1420,3
1825,13462,1420,0
173,13462,1420,2
1549,13462,1420,8
2357,13462,1421,6
2074,13462,1424,8
1682,13462,1424,6
1516,13462,1424,5
1871,13462,1424,0
1582,13462,1424,8
1449,13462,1424,1
1843,13462,1424,2
824,13462,1424,3
887,13462,1424,6
150,13462,1425,9
1516,13462,1432,5
596,13462,1437,0
2247,13462,1437,1
434,13462,1438,3
67,13462,1446,6
1962,13462,1451,1
2008,13462,1451,2
1481,13462,1451,0
834,13462,1451,1
2486,13462,1451,0
2116,13462,1451,5
2251,13462,1451,5
2307,13462,1451,1
1514,13462,1451,3
576,13462,1452,8
2333,13462,1452,0
2161,13462,1452,5
2056,13462,1452,5
984,13462,1452,1
1786,13462,1452,5
835,13462,1452,0
1126,13462,1452,5
726,13462,1452,8
1350,13462,1452,4
1621,13462,1453,5
1006,13462,1453,5
1530,13462,1453,4
2065,13462,1453,0
1089,13462,1453,1
2166,13462,1453,8
1992,13462,1453,1
1837,13462,1453,8
1368,13462,1454,7
1895,13462,1454,9
692,13462,1454,6
2106,13462,1454,8
1650,13462,1454,4
1042,13462,1454,8
411,13462,1455,0
881,13462,1455,0
1863,13462,1455,7
795,13462,1455,4
2273,13462,1456,0
1093,13462,1468,2
1862,13462,1472,6
113,13462,1473,2
367,13462,1473,6
1496,13462,1474,0
380,13462,1474,9
286,13462,1474,5
423,13462,1474,2
1541,13462,1474,0
1256,13462,1475,0
697,13462,1475,8
218,13462,1475,7
1858,13462,1475,2
806,13462,1475,0
2228,13462,1476,0
490,13462,1476,9
376,13462,1476,5
2269,13462,1476,8
691,13462,1477,5
1283,13462,1477,0
1121,13462,1477,0
728,13462,1477,0
1774,13462,1477,8
1357,13462,1477,8
1690,13462,1477,0
2398,13462,1477,2
1513,13462,1477,2
1771,13462,1478,5
1074,13462,1479,1
1518,13462,1479,7
2141,13462,1479,0
121,13462,1479,0
1142,13462,1479,6
2138,13462,1479,0
2028,13462,1479,7
2381,13462,1480,0
746,13462,1480,0
2468,13462,1480,0
381,13462,1480,0
1361,13462,1480,0
978,13462,1480,7
2056,13462,1480,5
736,13462,1481,5
152,13462,1481,1
953,13462,1481,0
1355,13462,1481,9
1681,13462,1481,5
88,13462,1482,7
227,13462,1483,6
1079,13462,1484,3
70,13462,1485,9
1393,13462,1486,2
2438,13462,1487,0
657,13462,1487,1
134,13462,1487,3
1125,13462,1487,4
2350,13462,1488,0
564,13462,1491,1
140,13462,1498,9
1306,13462,1500,5
1135,13462,1504,0
1414,13462,1505,8
2283,13462,1505,7
1916,13462,1505,0
1138,13462,1507,2
1105,13462,1509,0
1148,13462,1509,0
1799,13462,1510,3
2212,13462,1510,8
2444,13462,1510,3
542,13462,1511,6
76,13462,1511,5
1374,13462,1512,1
1217,13462,1512,6
2194,13462,1512,8
1930,13462,1513,0
1342,13462,1514,8
55,13462,1515,4
623,13462,1517,0
357,13462,1518,6
86,13462,1518,5
1721,13462,1519,0
1266,13462,1520,8
1485,13462,1520,4
431,13462,1520,0
552,13462,1521,1
230,13462,1522,9
1931,13462,1523,0
2373,13462,1523,7
1658,13462,1523,0
1077,13462,1524,1
1720,13462,1525,0
698,13462,1526,0
665,13462,1526,9
2290,13462,1527,0
1611,13462,1528,8
2439,13462,1528,1
1137,13462,1529,1
2083,13462,1529,2
1412,13462,1530,6
249,13462,1531,8
767,13462,1531,6
218,13462,1534,7
1197,13462,1534,1
39,13462,1535,8
1103,13462,1537,0
572,13462,1537,6
320,13462,1537,9
738,13462,1538,7
2453,13462,1538,0
452,13462,1538,1
1954,13462,1540,8
1137,13462,1542,1
748,13462,1542,2
2422,13462,1542,8
2353,13462,1542,2
1138,13462,1543,2
2053,13462,1543,2
205,13462,1543,4
1589,13462,1544,3
1245,13462,1545,4
1109,13462,1545,3
2113,13462,1546,2
665,13462,1546,9
743,13462,1546,0
1697,13462,1548,6
932,13462,1549,6
739,13462,1550,8
147,13462,1550,6
164,13462,1551,3
186,13462,1551,5
600,13462,1551,4
450,13462,1551,9
672,13462,1551,1
917,13462,1552,6
579,13462,1552,1
389,13462,1553,8
1350,13462,1554,4
1563,13462,1554,7
1193,13462,1554,0
1852,13462,1555,8
1197,13462,1556,1
856,13462,1557,5
648,13462,1557,7
730,13462,1558,0
1370,13462,1558,9
1540,13462,1558,0
1329,13462,1560,1
779,13462,1560,3
450,13462,1561,9
834,13462,1561,1
1243,13462,1561,2
1859,13462,1561,3
159,13462,1561,8
1709,13462,1562,3
530,13462,1562,9
1394,13462,1563,3
866,13462,1564,0
1361,13462,1566,0
2358,13462,1566,7
156,13462,1567,5
1763,13462,1568,0
1633,13462,1568,2
2240,13462,1569,9
380,13462,1571,9
2408,13462,1571,0
1451,13462,1571,0
1753,13462,1571,2
241,13462,1572,0
450,13462,1574,9
2490,13462,1574,4
2461,13462,1575,5
2013,13462,1576,7
2487,13462,1577,1
2103,13462,1578,7
1732,13462,1578,8
95,13462,1578,4
1552,13462,1578,8
1549,13462,1578,8
1557,13462,1579,1
655,13462,1579,0
530,13462,1579,9
937,13462,1579,8
991,13462,1580,5
1811,13462,1580,0
63,13462,1580,2
238,13462,1581,7
1920,13462,1581,4
784,13462,1582,8
2234,13462,1583,3
2413,13462,1583,2
526,13462,1584,5
1370,13462,1584,9
2337,13462,1585,1
1137,13462,1585,1
580,13462,1585,0
154,13462,1586,3
2177,13462,1586,6
635,13462,1586,9
454,13462,1586,3
612,13462,1586,1
1965,13462,1586,4
806,13462,1586,0
2095,13462,1586,0
704,13462,1586,3
1795,13462,1587,0
1462,13462,1587,8
1182,13462,1587,1
1681,13462,1587,5
510,13462,1587,4
2143,13462,1588,2
249,13462,1588,8
1744,13462,1588,8
716,13462,1591,0
1486,13462,1592,5
2445,13462,1593,4
1501,13462,1593,5
183,13462,1593,2
756,13462,1593,8
1578,13462,1593,7
98,13462,1594,7
1630,13462,1594,0
1745,13462,1594,9
111,13462,1594,0
617,13462,1594,6
502,13462,1594,8
2243,13462,1594,0
450,13462,1594,9
1716,13462,1595,8
995,13462,1598,9
1391,13462,1598,0
1225,13462,1598,0
2029,13462,1598,8
1795,13462,1599,0
2296,13462,1599,5
711,13462,1599,8
1146,13462,1599,8
2151,13462,1599,8
2285,13462,1599,9
1772,13462,1600,6
1649,13462,1600,3
1861,13462,1600,5
1665,13462,1600,4
299,13462,1601,8
1422,13462,1601,1
1364,13462,1601,3
1713,13462,1601,7
2413,13462,1601,2
528,13462,1601,7
545,13462,1601,9
802,13462,1602,8
1937,13462,1603,6
658,13462,1603,2
839,13462,1604,3
1140,13462,1604,4
2122,13462,1605,8
2214,13462,1609,1
1113,13462,1609,7
2394,13462,1609,1
674,13462,1610,3
2466,13462,1610,8
1778,13462,1610,0
2349,13462,1610,1
2097,13462,1610,1
536,13462,1610,0
1888,13462,1611,2
835,13462,1611,0
1329,13462,1612,1
132,13462,1612,1
2346,13462,1612,8
464,13462,1613,3
2051,13462,1613,0
995,13462,1613,9
2199,13462,1613,1
2287,13462,1613,8
981,13462,1614,8
134,13462,1614,3
1514,13462,1614,3
75,13462,1614,4
1868,13462,1615,0
2232,13462,1615,1
633,13462,1615,7
1543,13462,1615,2
1580,13462,1615,9
127,13462,1615,6
1390,13462,1616,0
1398,13462,1616,7
251,13462,1616,0
1930,13462,1617,0
2006,13462,1619,0
2404,13462,1619,8
2328,13462,1619,7
401,13462,1619,0
915,13462,1619,4
2425,13462,1620,0
905,13462,1620,9
2078,13462,1620,0
248,13462,1620,7
1755,13462,1620,4
615,13462,1620,4
1540,13462,1620,0
1762,13462,1620,8
2140,13462,1620,0
1367,13462,1621,6
1359,13462,1621,1
2354,13462,1621,3
1227,13462,1621,1
2373,13462,1621,7
982,13462,1621,8
2183,13462,1621,0
2122,13462,1621,8
1139,13462,1621,3
1534,13462,1622,8
322,13462,1622,1
2234,13462,1622,3
1962,13462,1622,1
687,13462,1622,1
1567,13462,1622,8
706,13462,1623,5
2280,13462,1623,4
577,13462,1624,8
2334,13462,1624,1
2349,13462,1624,1
822,13462,1627,1
2201,13462,1627,0
2379,13462,1628,1
479,13462,1628,8
225,13462,1628,4
109,13462,1628,8
488,13462,1628,7
627,13462,1628,1
980,13462,1628,9
1757,13462,1628,6
1050,13462,1628,4
2036,13462,1628,0
178,13462,1628,7
1948,13462,1629,2
134,13462,1629,3
591,13462,1629,8
1506,13462,1629,8
1087,13462,1629,8
11,13462,1629,0
1397,13462,1630,6
159,13462,1630,8
2150,13462,1630,9
2491,13462,1633,5
1385,13462,1634,9
1717,13462,1634,8
1445,13462,1634,9
1908,13462,1634,7
1410,13462,1634,4
1088,13462,1634,0
922,13462,1634,8
508,13462,1634,2
1920,13462,1634,4
444,13462,1634,3
971,13462,1634,0
664,13462,1635,8
1789,13462,1635,8
1921,13462,1636,5
1894,13462,1636,8
1913,13462,1636,0
1820,13462,1636,9
213,13462,1637,2
2471,13462,1637,0
165,13462,1637,4
1921,13462,1639,5
74,13462,1640,3
732,13462,1640,1
2492,13462,1641,6
1985,13462,1641,9
2380,13462,1641,0
1719,13462,1641,1
91,13462,1641,0
2137,13462,1642,8
857,13462,1643,6
285,13462,1644,4
2104,13462,1644,8
1483,13462,1644,2
871,13462,1644,5
2349,13462,1644,1
2335,13462,1644,0
506,13462,1645,0
1339,13462,1645,8
119,13462,1645,8
2421,13462,1647,8
1074,13462,1647,1
1139,13462,1648,3
1050,13462,1648,4
920,13462,1648,9
113,13462,1648,2
528,13462,1648,7
1875,13462,1648,4
2164,13462,1649,8
1866,13462,1649,8
1067,13462,1649,6
2299,13462,1649,8
1267,13462,1650,8
2327,13462,1650,6
1061,13462,1650,0
1434,13462,1650,1
1604,13462,1651,3
1550,13462,1651,9
1921,13462,1651,5
1775,13462,1651,9
374,13462,1651,3
2471,13462,1652,0
1158,13462,1652,7
2001,13462,1653,8
482,13462,1655,1
1088,13462,1655,0
784,13462,1655,8
2383,13462,1656,2
901,13462,1656,5
74,13462,1656,3
1529,13462,1656,3
500,13462,1657,9
1548,13462,1657,7
2237,13462,1658,6
1644,13462,1659,1
531,13462,1659,8
1706,13462,1659,0
1186,13462,1659,5
407,13462,1660,6
1731,13462,1660,8
317,13462,1660,6
286,13462,1660,5
1607,13462,1661,6
1901,13462,1661,0
1905,13462,1661,4
17,13462,1661,6
181,13462,1661,0
836,13462,1661,0
2447,13462,1661,6
1341,13462,1661,8
1725,13462,1662,4
1297,13462,1662,8
541,13462,1662,5
1319,13462,1662,3
642,13462,1662,1
2230,13462,1662,0
1601,13462,1662,0
618,13462,1662,7
1083,13462,1662,7
675,13462,1662,4
2027,13462,1663,6
1900,13462,1663,0
1240,13462,1663,0
67,13462,1663,6
44,13462,1664,3
500,13462,1664,9
1189,13462,1664,8
9,13462,1664,8
1303,13462,1664,2
1832,13462,1664,6
819,13462,1664,1
2307,13462,1665,1
2313,13462,1665,7
492,13462,1665,1
1774,13462,1665,8
972,13462,1665,1
669,13462,1665,1
2333,13462,1665,0
461,13462,1666,0
1947,13462,1666,1
2352,13462,1666,1
831,13462,1666,8
2099,13462,1666,3
1745,13462,1666,9
1028,13462,1667,0
1246,13462,1668,5
583,13462,1668,2
1208,13462,1668,0
474,13462,1669,3
1673,13462,1669,0
712,13462,1669,8
