dataid,location,plays,timestamp
54,35,1,2
2549,20,99,2
2554,43,2,2
2554,7,2,2
2587,20,47,2
2577,54,10,2
2535,53,4,2
2577,20,50,2
2535,1,3,2
2434,10,3,2
2434,0,3,2
2554,37,1,2
2554,18,1,2
2554,27,1,2
2554,47,1,2
2554,13,1,2
2516,1,3,2
2516,2,3,2
2516,35,3,2
2516,9,3,2
2587,1,3,2
2516,19,3,2
2554,2,2,2
2434,19,3,2
2516,49,2,2
2587,54,17,2
2586,20,60,2
2516,47,1,2
2586,54,12,2
2516,18,1,2
2516,39,1,2
2516,29,1,2
2516,36,1,2
2585,43,1,2
2585,18,1,2
2535,36,1,2
2535,9,1,2
2585,7,1,2
2585,36,1,2
2585,29,1,2
1593,20,176,2
2585,2,2,2
2549,37,1,2
2549,27,1,2
2549,47,1,2
2585,39,1,2
2549,39,1,2
2549,33,1,2
2549,29,1,2
2549,7,1,2
2549,46,1,2
2538,53,4,2
2587,2,1,2
2587,53,1,2
2587,39,1,2
2587,36,1,2
2587,35,1,2
2549,53,8,2
2554,1,7,2
2554,9,7,2
649,54,9,2
236,54,4,2
2549,1,5,2
2554,53,9,2
2549,9,4,2
2549,19,3,2
208,54,5,2
2549,49,2,2
2549,36,2,2
2549,18,2,2
2538,20,49,2
208,36,2,2
2549,2,3,2
2549,43,3,2
2549,35,3,2
2538,54,16,2
28,54,4,2
2577,43,1,2
2577,2,1,2
2577,39,1,2
2577,29,1,2
2577,7,1,2
2509,20,12,2
2577,18,1,2
2586,43,1,2
2586,18,1,2
2586,7,1,2
2586,29,1,2
2586,2,1,2
2577,49,2,2
2577,36,2,2
2577,9,2,2
200,53,1,2
200,1,1,2
2482,29,1,2
2482,18,1,2
2482,19,1,2
2482,36,1,2
2482,47,1,2
2482,0,1,2
2482,1,1,2
200,43,1,2
2482,9,1,2
2482,10,1,2
2475,2,4,2
2586,1,3,2
23,35,1,2
2586,39,2,2
2586,36,2,2
2475,19,3,2
2586,9,2,2
2475,35,3,2
2475,53,3,2
23,53,1,2
2577,1,3,2
2484,43,4,2
2484,19,4,2
2556,19,3,2
2556,53,3,2
2484,2,4,2
2556,1,3,2
2556,43,3,2
2484,1,4,2
2484,54,14,2
2556,35,2,2
2556,36,2,2
2556,9,2,2
2484,18,1,2
2484,53,8,2
2484,29,2,2
2484,27,2,2
2484,39,2,2
2484,36,2,2
2484,9,2,2
2484,49,2,2
2484,47,2,2
75,35,1,2
2484,35,5,2
2484,20,77,2
2521,47,1,2
2521,39,1,2
2482,20,37,2
2521,43,1,2
199,20,14,2
2521,9,2,2
2521,49,2,2
2521,27,2,2
2434,42,1,2
2434,39,1,2
2434,49,1,2
2434,36,1,2
2434,18,1,2
2521,36,3,2
2521,1,3,2
2521,35,2,2
2521,29,1,2
2521,2,1,2
2521,53,7,2
2535,20,47,2
2521,19,6,2
2521,13,1,2
2521,18,1,2
2521,7,1,2
2651,53,1,2
23,54,5,2
2475,20,58,2
2482,2,3,2
2475,54,13,2
2509,35,1,2
2482,35,2,2
2482,53,2,2
2556,20,66,2
2556,54,26,2
2521,20,70,2
2556,2,1,2
2556,39,1,2
2556,49,1,2
2556,27,1,2
2482,54,6,2
2535,54,15,2
2521,54,16,2
1593,36,5,2
1593,35,5,2
1593,2,5,2
2429,0,7,2
2429,5,1,2
2429,29,1,2
2429,36,1,2
2429,9,1,2
2429,19,1,2
2475,36,2,2
2475,29,2,2
687,49,2,2
2434,20,47,2
687,43,2,2
2586,49,4,2
687,53,4,2
687,35,4,2
687,1,4,2
1593,18,3,2
1593,47,3,2
2434,35,6,2
2429,54,8,2
687,2,2,2
2475,27,1,2
2475,49,1,2
2475,0,1,2
2429,10,5,2
687,9,3,2
687,19,3,2
2429,47,6,2
649,53,1,2
2429,42,2,2
1593,43,2,2
1593,39,2,2
2475,43,2,2
1593,7,2,2
1593,49,4,2
2475,47,2,2
1593,29,4,2
2475,1,2,2
2475,18,2,2
2475,9,2,2
687,7,1,2
687,29,1,2
687,18,1,2
0,35,1,2
1593,13,1,2
1593,52,1,2
1593,28,1,2
687,39,1,2
1593,27,1,2
1593,37,1,2
687,37,1,2
687,36,1,2
2429,20,58,2
687,47,1,2
687,20,76,2
2577,53,5,2
2577,19,5,2
687,54,28,2
23,20,16,2
2586,19,5,2
2429,35,12,2
5036,29,1,3
5036,1,1,3
5036,53,2,3
5036,9,2,3
2535,36,1,3
2535,9,1,3
2535,18,1,3
5036,49,1,3
1593,18,4,3
1593,53,15,3
5036,19,1,3
1593,36,6,3
2521,49,3,3
2521,36,3,3
2521,9,2,3
2521,27,2,3
2521,35,2,3
2434,39,1,3
2434,49,1,3
2434,42,1,3
2434,18,1,3
199,20,14,3
5036,20,47,3
5036,54,29,3
2521,47,1,3
2521,18,1,3
2521,2,1,3
2535,20,47,3
2521,53,8,3
2521,54,16,3
2535,54,14,3
200,20,19,3
2521,43,1,3
2521,13,1,3
2521,7,1,3
2554,20,135,3
1593,2,5,3
1593,29,5,3
1593,35,5,3
1593,49,5,3
1593,1,8,3
1593,9,8,3
1593,19,8,3
54,20,16,3
2521,19,7,3
2521,29,1,3
2521,39,1,3
2577,36,2,3
2577,9,2,3
2554,49,5,3
2577,49,2,3
1593,20,181,3
1593,37,1,3
2554,39,3,3
2577,1,3,3
2554,36,3,3
2577,43,1,3
2577,18,1,3
2516,54,23,3
2516,19,4,3
2516,53,4,3
2516,2,4,3
2516,9,3,3
2577,39,1,3
2577,7,1,3
2577,29,1,3
2577,2,1,3
2554,43,3,3
2554,2,2,3
2554,35,3,3
2554,29,2,3
2516,20,70,3
2554,7,2,3
687,37,1,3
687,36,1,3
687,29,1,3
687,18,1,3
2577,53,6,3
2577,19,5,3
687,47,1,3
1593,52,1,3
1593,28,1,3
1593,13,1,3
2554,19,6,3
1593,27,1,3
2516,1,3,3
1593,4,1,3
2554,53,9,3
2554,1,7,3
687,7,1,3
2554,9,7,3
2516,35,3,3
1593,39,2,3
1593,7,2,3
2535,35,2,3
1593,47,3,3
687,19,4,3
687,35,4,3
2554,54,62,3
687,53,4,3
2521,20,72,3
687,54,27,3
200,54,6,3
2535,1,3,3
28,54,4,3
2535,2,2,3
2535,19,2,3
2535,43,2,3
200,43,1,3
200,53,1,3
687,20,76,3
28,20,14,3
2554,18,1,3
2554,27,1,3
2554,13,1,3
1593,54,75,3
687,9,2,3
687,2,2,3
687,43,3,3
2554,47,1,3
2554,37,1,3
1593,43,2,3
0,35,1,3
687,39,2,3
2516,49,2,3
687,49,3,3
687,1,3,3
2577,54,9,3
2535,53,4,3
2577,20,52,3
2516,47,1,3
2516,36,1,3
2516,18,1,3
2516,39,1,3
2516,29,1,3
2521,1,3,3
2549,36,2,3
2587,53,1,3
2587,39,1,3
2587,36,1,3
2587,35,1,3
2587,2,1,3
2549,29,2,3
2549,18,2,3
2538,54,16,3
2475,1,2,3
2475,18,2,3
2475,47,2,3
2475,43,2,3
2475,36,2,3
2475,29,2,3
2586,29,2,3
2586,36,2,3
2586,9,2,3
2549,39,2,3
2475,9,2,3
2549,43,3,3
649,54,9,3
2434,54,4,3
2434,0,4,3
2549,2,4,3
2549,9,4,3
2549,19,4,3
2538,53,4,3
2475,19,3,3
2475,35,3,3
2549,35,3,3
2549,49,3,3
2475,53,3,3
2586,39,3,3
208,19,2,3
2585,43,1,3
2585,39,1,3
2585,36,1,3
2585,7,1,3
208,36,2,3
2586,1,3,3
2538,20,50,3
208,54,5,3
2585,29,1,3
2549,1,5,3
2509,35,1,3
2556,20,67,3
2586,18,1,3
2586,7,1,3
2586,2,1,3
2586,43,1,3
2586,53,8,3
2434,19,3,3
2434,10,3,3
2587,1,3,3
2434,2,3,3
2538,9,1,3
2538,19,1,3
23,53,1,3
2475,20,62,3
23,54,5,3
2482,35,3,3
2587,54,17,3
2482,2,3,3
2482,53,3,3
2482,1,2,3
2482,19,2,3
2586,54,12,3
2475,54,13,3
2556,54,25,3
2538,18,1,3
2595,54,39,3
2482,36,1,3
54,35,1,3
2482,47,1,3
2482,49,1,3
2549,20,98,3
649,20,18,3
2549,54,35,3
2475,2,4,3
2549,53,8,3
2538,43,2,3
2538,35,2,3
2538,1,2,3
236,54,4,3
2482,29,1,3
2595,20,71,3
2482,10,1,3
2482,0,1,3
2595,53,5,3
2587,49,2,3
2595,9,4,3
2595,19,2,3
2587,19,2,3
2587,9,2,3
2587,43,2,3
2595,1,2,3
2595,18,1,3
2595,36,1,3
2595,2,1,3
2595,39,1,3
2509,20,13,3
2595,49,1,3
2482,18,1,3
2482,9,1,3
2585,18,1,3
2585,20,71,3
2586,49,4,3
2434,35,6,3
2434,20,51,3
2429,54,8,3
2429,9,1,3
2429,5,1,3
2429,36,1,3
2429,29,1,3
2429,19,1,3
2429,0,7,3
2429,47,7,3
2475,49,1,3
2475,27,1,3
2475,0,1,3
649,53,1,3
2429,42,2,3
2429,10,5,3
2586,19,6,3
2429,20,63,3
23,20,17,3
2434,47,5,3
2429,35,12,3
2549,27,1,3
2549,47,1,3
2549,46,1,3
2585,19,3,3
2585,9,3,3
2585,35,3,3
2585,1,3,3
2549,7,1,3
2549,37,1,3
2585,49,2,3
2585,2,2,3
2549,33,1,3
2585,53,5,3
2585,54,26,3
23,35,1,3
2651,1,1,3
2484,19,5,3
2556,36,2,3
2484,35,5,3
2484,53,8,3
2556,53,3,3
2556,19,3,3
2556,39,1,3
75,35,1,3
2484,43,4,3
2484,1,4,3
2556,27,1,3
54,54,4,3
2556,9,3,3
2556,43,3,3
2484,27,2,3
2484,29,2,3
2484,36,2,3
2484,39,2,3
2484,49,2,3
2556,1,3,3
2484,47,2,3
2434,29,2,3
2484,9,2,3
2482,20,40,3
2484,2,4,3
2556,2,1,3
2434,36,2,3
2651,53,1,3
2484,18,1,3
2484,37,1,3
2484,7,1,3
2482,54,7,3
2484,54,13,3
2484,20,78,3
2556,49,2,3
2556,35,2,3
2538,47,1,3
2538,36,1,3
2538,2,1,3
2587,20,48,3
2586,20,62,3
0,2,3,4
23,20,46,4
199,35,3,4
28,36,2,4
28,49,2,4
28,43,2,4
28,47,2,4
199,53,4,4
199,49,4,4
0,29,1,4
28,1,3,4
28,9,3,4
0,54,6,4
0,20,46,4
199,54,17,4
199,20,62,4
0,47,4,4
0,0,4,4
0,10,2,4
0,36,1,4
0,19,2,4
199,19,5,4
0,35,8,4
31,54,13,4
23,36,1,4
23,29,1,4
23,43,1,4
75,2,1,4
75,9,1,4
31,53,5,4
23,19,2,4
23,47,1,4
23,0,1,4
70,43,2,4
23,2,3,4
75,19,2,4
75,49,2,4
75,36,2,4
75,1,2,4
75,35,3,4
70,36,2,4
23,54,11,4
75,54,14,4
75,20,54,4
31,20,59,4
23,18,1,4
75,53,4,4
70,1,2,4
199,7,1,4
23,53,3,4
23,35,3,4
199,29,1,4
199,36,1,4
199,47,1,4
23,49,1,4
23,1,1,4
23,10,1,4
23,9,1,4
199,1,2,4
31,2,3,4
31,19,3,4
199,2,2,4
31,43,3,4
70,2,1,4
28,52,1,4
28,0,1,4
28,7,1,4
28,39,1,4
28,10,1,4
31,35,4,4
75,7,1,4
75,47,1,4
75,18,1,4
75,43,1,4
75,39,1,4
199,39,2,4
199,9,2,4
199,43,2,4
70,29,1,4
70,39,1,4
70,7,1,4
70,9,1,4
28,18,1,4
28,29,1,4
236,19,1,4
54,27,1,4
54,29,1,4
20,53,7,4
20,54,7,4
31,49,1,4
28,53,5,4
20,19,5,4
54,0,1,4
20,29,2,4
20,43,2,4
70,49,3,4
20,39,2,4
200,7,1,4
31,39,1,4
200,9,1,4
54,18,1,4
33,29,1,4
33,18,1,4
33,10,1,4
31,29,1,4
200,29,1,4
33,9,1,4
70,19,4,4
70,53,4,4
33,0,1,4
200,27,1,4
31,36,1,4
200,2,1,4
31,18,1,4
31,10,1,4
31,9,1,4
20,1,2,4
54,39,1,4
20,2,2,4
28,19,4,4
54,49,2,4
54,36,2,4
33,2,2,4
33,1,2,4
200,20,57,4
200,36,3,4
200,49,3,4
54,47,2,4
33,43,3,4
33,35,4,4
33,53,4,4
33,54,12,4
33,20,53,4
54,54,19,4
54,20,73,4
54,9,2,4
54,1,2,4
33,47,2,4
33,36,2,4
28,35,4,4
20,35,4,4
200,1,2,4
200,35,2,4
200,53,6,4
31,27,1,4
31,0,1,4
236,20,42,4
20,9,1,4
20,7,1,4
31,47,2,4
28,54,24,4
70,20,45,4
208,19,1,4
31,1,2,4
70,54,9,4
236,54,29,4
20,10,1,4
208,20,55,4
20,13,1,4
208,35,2,4
649,54,5,4
208,9,2,4
208,53,4,4
200,54,11,4
28,20,82,4
236,9,2,4
236,53,1,4
649,20,8,4
208,54,27,4
208,36,1,4
208,43,1,4
208,49,1,4
208,1,1,4
20,0,1,4
208,2,1,4
20,18,1,4
33,49,1,4
33,19,1,4
20,20,67,4
200,39,1,4
200,47,1,4
200,18,1,4
54,2,5,4
28,2,4,4
200,43,5,4
54,43,4,4
200,19,4,4
20,47,3,4
20,49,3,4
20,36,3,4
54,53,4,4
54,19,4,4
54,35,4,4
20,54,10,5
54,36,1,5
33,19,1,5
33,36,1,5
54,0,1,5
54,9,1,5
54,27,1,5
54,29,1,5
28,54,19,5
236,54,36,5
208,49,1,5
2651,28,1,5
2651,29,1,5
2482,9,5,5
236,20,62,5
2509,20,80,5
2651,37,1,5
2651,18,1,5
20,53,7,5
2482,1,5,5
2509,35,15,5
31,53,4,5
31,35,4,5
2651,7,1,5
208,43,1,5
208,19,1,5
208,1,1,5
208,2,1,5
208,36,1,5
649,54,8,5
236,9,3,5
236,53,3,5
2482,7,3,5
28,20,66,5
2482,43,6,5
31,2,3,5
75,49,2,5
75,47,2,5
200,54,15,5
23,54,9,5
199,46,1,5
199,44,1,5
199,27,1,5
199,13,1,5
199,18,1,5
199,7,1,5
649,20,12,5
2509,2,1,5
33,1,1,5
2509,19,1,5
2509,15,1,5
2509,11,1,5
2509,49,1,5
33,9,1,5
33,10,1,5
33,0,1,5
20,20,74,5
2509,29,1,5
2651,35,2,5
28,29,1,5
28,0,1,5
28,10,1,5
28,39,1,5
23,2,2,5
2651,9,2,5
2651,43,2,5
2651,39,2,5
54,43,3,5
54,19,3,5
2509,5,2,5
75,54,16,5
20,36,3,5
0,18,1,5
0,53,1,5
75,20,60,5
23,35,2,5
2651,2,2,5
2482,29,4,5
2482,39,4,5
200,39,1,5
200,27,1,5
200,29,1,5
200,7,1,5
200,2,1,5
2482,18,4,5
200,18,1,5
2651,36,3,5
2651,47,3,5
31,9,1,5
2651,13,1,5
20,19,5,5
31,1,1,5
31,0,1,5
31,29,1,5
31,18,1,5
31,54,11,5
54,2,3,5
200,43,6,5
75,2,2,5
31,10,1,5
2509,10,6,5
2509,54,7,5
2509,0,8,5
199,47,2,5
199,39,2,5
199,29,2,5
31,49,1,5
20,43,2,5
20,39,2,5
2482,44,2,5
75,35,4,5
23,53,3,5
2482,0,2,5
70,49,3,5
20,49,3,5
200,36,3,5
2482,13,2,5
20,2,2,5
75,53,5,5
200,49,3,5
200,19,3,5
70,9,2,5
70,43,2,5
200,53,5,5
2509,47,14,5
54,49,2,5
20,9,2,5
75,36,2,5
2509,42,3,5
75,1,2,5
54,1,2,5
31,20,56,5
28,18,1,5
20,1,2,5
54,47,2,5
200,35,2,5
200,47,2,5
200,1,2,5
20,47,4,5
200,9,2,5
28,53,4,5
28,35,4,5
20,18,2,5
20,29,2,5
20,35,4,5
23,1,1,5
28,19,3,5
0,49,1,5
23,20,38,5
0,47,5,5
23,9,1,5
23,18,1,5
23,10,1,5
23,47,1,5
2482,35,7,5
28,2,3,5
23,29,1,5
28,47,2,5
28,49,2,5
23,19,1,5
0,36,1,5
33,20,44,5
70,2,1,5
70,18,1,5
70,7,1,5
2482,49,8,5
2816,54,24,5
2816,20,97,5
70,35,1,5
0,54,7,5
0,42,1,5
54,53,4,5
33,54,9,5
70,47,1,5
33,43,3,5
33,35,3,5
33,53,3,5
33,47,2,5
33,2,2,5
0,29,1,5
28,43,2,5
28,36,2,5
28,1,2,5
2651,19,5,5
199,53,6,5
2482,20,175,5
199,19,5,5
70,36,3,5
28,9,2,5
2482,2,7,5
23,36,1,5
2482,36,7,5
70,1,3,5
2482,47,7,5
70,29,1,5
70,39,1,5
2816,1,3,5
2816,9,3,5
2816,47,3,5
2651,20,80,5
2482,54,35,5
2816,36,3,5
2651,53,14,5
0,20,54,5
199,54,25,5
199,20,89,5
2816,2,3,5
2816,35,4,5
54,35,4,5
75,29,1,5
75,39,1,5
75,7,1,5
75,19,1,5
75,18,1,5
75,10,1,5
75,9,1,5
2482,53,19,5
75,0,1,5
75,43,1,5
2816,7,2,5
2816,39,2,5
54,54,15,5
2482,19,13,5
200,20,64,5
54,20,61,5
23,49,1,5
2816,53,9,5
2816,19,6,5
2816,49,4,5
2651,54,13,5
2816,43,4,5
70,53,7,5
236,1,1,5
236,19,1,5
236,39,1,5
236,49,1,5
236,36,1,5
70,54,11,5
31,43,3,5
2482,37,1,5
2482,51,1,5
2482,45,1,5
2482,46,1,5
2482,52,1,5
199,49,4,5
199,43,4,5
0,2,3,5
0,10,3,5
208,35,2,5
208,9,2,5
2482,33,1,5
2482,42,1,5
2482,28,1,5
2482,27,1,5
70,20,56,5
208,20,49,5
31,36,2,5
208,53,4,5
2482,4,1,5
2482,5,1,5
2482,10,1,5
208,54,24,5
31,19,2,5
199,1,3,5
199,2,3,5
199,9,3,5
2816,18,1,5
2816,27,1,5
2816,0,1,5
2816,13,1,5
2651,1,4,5
2651,49,4,5
199,35,3,5
199,36,3,5
2816,29,1,5
0,35,8,5
70,19,4,5
2816,46,1,5
0,0,3,5
20,0,1,5
20,7,1,5
20,10,1,5
31,47,2,5
20,27,1,5
0,19,3,5
20,13,1,5
6021,19,10,6
6021,9,8,6
6021,2,5,6
6021,36,5,6
6021,29,3,6
6021,18,4,6
6021,1,6,6
6021,35,3,6
6021,59,2,6
6021,53,13,6
6021,20,152,6
6021,49,2,6
6021,54,55,6
6021,43,2,6
6021,52,1,6
6021,51,1,6
6021,47,1,6
6021,37,1,6
6021,39,1,6
6021,44,1,6
6021,45,1,6
5036,54,6,6
6021,10,1,6
6021,7,1,6
6021,4,1,6
6021,28,1,6
200,53,1,6
200,1,1,6
200,20,18,6
6021,27,1,6
2482,20,18,6
5036,20,19,6
5967,39,1,6
1593,20,16,6
1593,53,1,6
649,2,4,6
5967,9,4,6
5967,18,4,6
5967,29,4,6
5967,47,3,6
5967,0,2,6
5967,49,2,6
5967,52,2,6
5036,53,1,6
5970,51,1,6
5970,52,1,6
5970,59,1,6
5970,42,1,6
649,20,63,6
5970,44,1,6
5970,28,1,6
5970,4,1,6
5970,13,1,6
5970,7,1,6
5970,0,1,6
649,54,16,6
5970,39,2,6
5970,43,2,6
5970,10,2,6
649,53,4,6
649,1,2,6
649,18,2,6
649,9,2,6
649,47,2,6
5970,2,5,6
5970,49,5,6
5970,1,5,6
649,49,1,6
649,36,1,6
649,0,1,6
5970,20,131,6
5970,54,29,6
5970,19,9,6
5970,53,9,6
5970,35,10,6
5967,7,1,6
5967,10,1,6
5967,28,1,6
5967,27,1,6
5967,4,1,6
5967,59,1,6
5967,51,1,6
5967,44,1,6
5967,36,4,6
5970,29,3,6
5970,47,3,6
5970,36,4,6
5970,18,4,6
5970,9,4,6
649,35,3,6
1593,54,5,6
649,29,3,6
649,19,3,6
5967,35,5,6
5967,53,8,6
5967,19,8,6
5967,54,22,6
5967,20,112,6
5967,2,7,6
5967,1,6,6
2475,0,1,7
199,20,13,7
2475,27,1,7
2516,2,4,7
2535,53,5,7
54,20,16,7
2434,20,53,7
2429,36,1,7
2475,49,1,7
2429,47,7,7
2429,42,2,7
2429,29,2,7
2521,36,3,7
2521,1,3,7
23,54,5,7
2475,9,2,7
2475,36,2,7
2475,29,2,7
2475,1,2,7
2475,43,2,7
2429,10,6,7
2429,5,2,7
649,53,1,7
54,54,4,7
2429,9,1,7
2429,19,1,7
2434,54,4,7
23,19,1,7
2535,1,2,7
23,35,1,7
2535,19,2,7
2535,35,2,7
2535,2,2,7
2535,43,2,7
23,53,1,7
2434,0,4,7
2521,53,9,7
2521,54,16,7
2516,49,2,7
2516,47,2,7
2429,20,66,7
2586,36,2,7
200,20,18,7
2586,39,2,7
2586,53,8,7
2554,53,8,7
2516,35,3,7
2475,53,4,7
2516,1,3,7
2475,2,4,7
2475,19,4,7
2516,9,3,7
2554,43,3,7
2554,36,3,7
2516,53,4,7
2516,19,4,7
2516,20,69,7
2516,54,23,7
2554,35,3,7
2475,18,2,7
2516,18,1,7
2554,1,7,7
2475,47,3,7
2475,35,3,7
649,54,9,7
2554,19,6,7
2586,20,61,7
2554,9,6,7
2516,39,1,7
2516,29,1,7
2554,2,2,7
2554,29,2,7
649,20,17,7
2434,19,3,7
2434,10,3,7
2554,39,2,7
54,35,1,7
2434,2,3,7
2554,49,5,7
2516,36,1,7
2521,20,74,7
200,53,1,7
2429,35,14,7
2586,1,3,7
